payment_id,order_id,paid_date_sk,customer_sk,channel_sk,store_sk,bill_addr_sk,amount,status,method,transaction_ref
7000008376,1000008376,225.0,1301,1,,1770.0,30240.0,PAID,GATEWAY,TX-GIO3JW47US15
7000008377,1000008377,418.0,889,1,,3041.0,14520.0,PAID,GATEWAY,TX-DTX4Y82VL19S
7000008378,1000008378,316.0,1102,1,,39.0,70920.12,PAID,CARD,TX-Z7LXO7KAA97S
7000008379,1000008379,503.0,1378,2,1.0,115.0,42108.0,PAID,CARD,TX-YCDGZ19UJU1V
7000008380,1000008380,171.0,78,2,4.0,,60766.2,PAID,CARD,TX-GUFKCEDC8AQA
7000008381,1000008381,470.0,452,1,,2357.0,42282.0,PAID,GATEWAY,TX-MHH5S3ATD3GW
7000008382,1000008382,,1229,1,,146.0,17172.0,FAILED,CARD,
7000008383,1000008383,523.0,1124,2,1.0,3075.0,27588.0,PAID,CASH,TX-7GTVL368QT67
7000008384,1000008384,202.0,450,1,,238.0,82149.0,PAID,GATEWAY,TX-ROVYHFE9KSDB
7000008385,1000008385,,877,1,,2176.0,17535.0,FAILED,CARD,
7000008386,1000008386,,1409,2,1.0,1620.0,13068.0,FAILED,CARD,
7000008387,1000008387,84.0,113,2,1.0,2728.0,24829.2,PAID,CASH,TX-5VRWG1XFD3GF
7000008388,1000008388,360.0,1393,2,1.0,611.0,13794.0,PAID,CASH,TX-3CEXPFXVW26H
7000008389,1000008389,368.0,1185,2,2.0,1731.0,53361.0,PAID,CASH,TX-2ELV6HNXM5Q6
7000008390,1000008390,628.0,672,2,3.0,1793.0,53361.0,PAID,CARD,TX-EYCBUDAGNGF2
7000008391,1000008391,159.0,1313,1,,1339.0,39131.4,PAID,CARD,TX-VWWN9TGXRTKC
7000008392,1000008392,376.0,311,1,,645.0,66540.0,PAID,GATEWAY,TX-CVIXUHQ2NX3L
7000008393,1000008393,337.0,1221,1,,2584.0,18987.0,PAID,CARD,TX-SWGQFR3MEAMT
7000008394,1000008394,,954,1,,,33960.75,FAILED,GATEWAY,
7000008395,1000008395,182.0,647,1,,1230.0,68970.0,PAID,GATEWAY,TX-SONPI4HFS7NP
7000008396,1000008396,152.0,1259,1,,806.0,18868.5,PAID,GATEWAY,TX-D5T6N945K05A
7000008397,1000008397,395.0,950,1,,1913.0,18687.0,PAID,CARD,TX-6U40WO1TI8SS
7000008398,1000008398,637.0,1223,1,,2330.0,42582.0,PAID,CARD,TX-1660CYSGR1JO
7000008399,1000008399,639.0,811,1,,2247.0,85996.8,PAID,GATEWAY,TX-VTGUSB1DFNRX
7000008400,1000008400,,1445,2,1.0,,32016.6,FAILED,CASH,
7000008401,1000008401,93.0,397,1,,1415.0,78882.0,PAID,GATEWAY,TX-NMSRAK9E4Y3K
7000008402,1000008402,492.0,1339,1,,2092.0,16852.56,PAID,GATEWAY,TX-IJ6DBHS7URI1
7000008403,1000008403,439.0,468,1,,1481.0,48024.9,PAID,CARD,TX-FP37IZBR2FS3
7000008404,1000008404,353.0,140,2,2.0,1182.0,26136.0,PAID,CASH,TX-INTBXPYBO1MN
7000008405,1000008405,519.0,1261,1,,909.0,36474.0,PAID,CARD,TX-XWRBLBQQ0UTS
7000008406,1000008406,23.0,1268,1,,2118.0,40404.0,PAID,CARD,TX-OD6SJ2NBOYGO
7000008407,1000008407,375.0,924,2,1.0,1518.0,63706.5,PAID,CARD,TX-VA40CS8SO2TQ
7000008408,1000008408,218.0,93,1,,,40104.0,PAID,GATEWAY,TX-5G2Q144O5JKW
7000008409,1000008409,,1264,1,,2782.0,24722.4,FAILED,GATEWAY,
7000008410,1000008410,414.0,1256,1,,873.0,76613.25,PAID,CARD,TX-PZWZW0K30I9D
7000008411,1000008411,563.0,686,1,,1400.0,17535.0,PAID,GATEWAY,TX-KRPAKC6Y0TZ5
7000008412,1000008412,118.0,1359,1,,2427.0,29088.0,PAID,CARD,TX-AO2AIQJUU4SS
7000008413,1000008413,501.0,1199,2,1.0,713.0,27588.0,PAID,TRANSFER,TX-I2EDIB83VGCL
7000008414,1000008414,83.0,260,2,1.0,1540.0,29040.0,PAID,CASH,TX-I55A1ZQ1M0WN
7000008415,1000008415,484.0,210,1,,1751.0,17508.3,PAID,GATEWAY,TX-VVEVOK9IMN51
7000008416,1000008416,314.0,155,1,,345.0,43888.8,PAID,GATEWAY,TX-CBG97EUUSC7X
7000008417,1000008417,18.0,695,1,,2726.0,62910.0,PAID,GATEWAY,TX-46AFZB59TMVG
7000008418,1000008418,313.0,81,1,,543.0,58072.5,PAID,CARD,TX-3N35IQKDDH91
7000008419,1000008419,,819,1,,1694.0,45738.0,FAILED,CARD,
7000008420,1000008420,341.0,450,1,,876.0,54861.0,PAID,GATEWAY,TX-4484L6NDYHZZ
7000008421,1000008421,532.0,1338,2,2.0,1025.0,53361.0,PAID,CARD,TX-TCXDZZTOB95N
7000008422,1000008422,179.0,488,2,4.0,1590.0,31944.0,PAID,TRANSFER,TX-FBQVB9QAB0HH
7000008423,1000008423,480.0,367,1,,2203.0,33226.2,PAID,CARD,TX-782S4YXO3MVT
7000008424,1000008424,258.0,212,1,,2321.0,41382.0,PAID,CARD,TX-5O8FRLH6B8EF
7000008425,1000008425,423.0,516,2,1.0,2882.0,60793.42,PAID,CARD,TX-PSE79BTRYCOS
7000008426,1000008426,,128,1,,2555.0,35203.5,FAILED,CARD,
7000008427,1000008427,215.0,1279,2,4.0,2895.0,37243.8,PAID,CARD,TX-ZE0U5PC4W2J5
7000008428,1000008428,129.0,1377,1,,1118.0,29959.2,PAID,CARD,TX-3WXL9NIV89OH
7000008429,1000008429,,1323,1,,2229.0,33144.0,FAILED,GATEWAY,
7000008430,1000008430,265.0,1272,2,1.0,66.0,17242.5,REFUNDED,CARD,TX-JBMHAUE9FKX6
7000008431,1000008431,112.0,866,1,,,80832.6,PAID,CARD,TX-FDX2C18XVY9Q
7000008432,1000008432,212.0,442,2,3.0,1402.0,27442.8,PAID,CASH,TX-RNIEK2OWRBS6
7000008433,1000008433,177.0,159,1,,2972.0,62247.0,PAID,CARD,TX-X61EIHUBJUXQ
7000008434,1000008434,190.0,385,1,,1713.0,109527.75,PAID,CARD,TX-3E0Z8UNWAPM3
7000008435,1000008435,50.0,739,2,1.0,1163.0,34303.5,PAID,CARD,TX-YCP0TJGN6WP8
7000008436,1000008436,,351,1,,1203.0,18150.0,PENDING,CARD,
7000008437,1000008437,,1181,1,,2569.0,94491.0,PENDING,GATEWAY,
7000008438,1000008438,26.0,1392,1,,763.0,12661.2,PAID,GATEWAY,TX-2R45IJEXBJBA
7000008439,1000008439,116.0,1169,2,4.0,2865.0,81442.68,PAID,CASH,TX-MAL4E5OQSBKJ
7000008440,1000008440,441.0,220,1,,2998.0,15574.8,PAID,CARD,TX-H49A7K103JZX
7000008441,1000008441,117.0,748,1,,1976.0,15420.0,PAID,CARD,TX-JZJWVKI2EOTK
7000008442,1000008442,426.0,321,2,4.0,1628.0,39857.4,PAID,CARD,TX-MNMSPS4DK4AW
7000008443,1000008443,479.0,707,2,1.0,2058.0,26136.0,PAID,CARD,TX-SGQMVRHD81R8
7000008444,1000008444,590.0,1185,2,1.0,1301.0,32670.0,PAID,CASH,TX-QMX6JERDBHD6
7000008445,1000008445,119.0,369,2,2.0,1691.0,48024.9,PAID,CARD,TX-HBFAUH9H05SC
7000008446,1000008446,472.0,685,2,2.0,647.0,29040.0,PAID,CARD,TX-9S7OMU9OK29R
7000008447,1000008447,201.0,1244,1,,3045.0,83020.2,PAID,CARD,TX-LK1L197V1RKZ
7000008448,1000008448,85.0,1082,1,,,92565.0,PAID,CARD,TX-1Y37ZKEJ8IC7
7000008449,1000008449,588.0,764,2,4.0,1131.0,28459.2,PAID,TRANSFER,TX-6LOGYY90B3OW
7000008450,1000008450,182.0,1449,2,1.0,29.0,28459.2,PAID,CARD,TX-ZMBLLFZX4P9T
7000008451,1000008451,,670,1,,2427.0,53472.0,FAILED,CARD,
7000008452,1000008452,44.0,401,1,,,50205.0,PAID,GATEWAY,TX-4WVSV1RSEU7W
7000008453,1000008453,171.0,524,1,,2886.0,15294.0,PAID,GATEWAY,TX-74R9I8UISPMP
7000008454,1000008454,604.0,676,1,,2859.0,15129.6,PAID,CARD,TX-29I5I2IOYH7F
7000008455,1000008455,283.0,1416,1,,1400.0,35685.0,PAID,GATEWAY,TX-73K4G1NRCOAM
7000008456,1000008456,223.0,425,1,,1202.0,53145.3,PAID,GATEWAY,TX-B1K36494EW1W
7000008457,1000008457,157.0,1175,1,,1397.0,36300.0,PAID,GATEWAY,TX-XM9FFOWSTCCO
7000008458,1000008458,37.0,59,2,3.0,1285.0,45048.3,PAID,CASH,TX-VVXE8IBF2PI0
7000008459,1000008459,87.0,1013,1,,1558.0,15518.25,REFUNDED,GATEWAY,TX-QL5LLW6SLRPR
7000008460,1000008460,47.0,1252,1,,975.0,58043.7,PAID,CARD,TX-WCHLOU1ZH2S3
7000008461,1000008461,452.0,499,1,,2806.0,87148.8,PAID,CARD,TX-ZV6BLGNIF90D
7000008462,1000008462,377.0,72,1,,,31987.56,PAID,CARD,TX-K7YZBJI0LNM5
7000008463,1000008463,4.0,1342,1,,969.0,35503.5,PAID,CARD,TX-GHKK39QFY2TW
7000008464,1000008464,243.0,362,1,,2627.0,44760.0,REFUNDED,GATEWAY,TX-AIUK5PH7B2GW
7000008465,1000008465,589.0,345,1,,1083.0,19304.62,PAID,CARD,TX-9ZBY8YICU43V
7000008466,1000008466,74.0,286,2,4.0,2225.0,33795.3,PAID,CARD,TX-OKD9T00IMSA2
7000008467,1000008467,176.0,331,2,1.0,1304.0,34485.0,PAID,CASH,TX-8J49JPQLPI2P
7000008468,1000008468,301.0,1145,2,2.0,2020.0,14520.0,PAID,CASH,TX-75HVFWP4TJOR
7000008469,1000008469,213.0,760,1,,93.0,70489.44,PAID,CARD,TX-LFYAEUA9X1B1
7000008470,1000008470,566.0,213,1,,1433.0,42882.0,PAID,CARD,TX-AOI8PSBBAK91
7000008471,1000008471,197.0,843,2,2.0,449.0,37243.8,PAID,CASH,TX-24KZDFE5BDVX
7000008472,1000008472,160.0,172,1,,669.0,14694.0,PAID,CARD,TX-YX8VAYRC11GD
7000008473,1000008473,308.0,1318,2,1.0,,35937.0,PAID,TRANSFER,TX-K0Q7X6DVWE12
7000008474,1000008474,542.0,764,2,3.0,562.0,27588.0,PAID,CARD,TX-SSL4TFVEXYLN
7000008475,1000008475,497.0,953,1,,494.0,43588.8,PAID,CARD,TX-A4ISYMH52U6X
7000008476,1000008476,400.0,525,1,,565.0,47073.6,PAID,CARD,TX-NOEQJMJRWF54
7000008477,1000008477,589.0,1498,1,,1465.0,92567.1,PAID,CARD,TX-JGX0ULRXAOS3
7000008478,1000008478,293.0,350,2,2.0,,34485.0,PAID,CASH,TX-3X86O45PJRM6
7000008479,1000008479,389.0,66,1,,690.0,75776.25,PAID,CARD,TX-649KK9YPS1BO
7000008480,1000008480,286.0,1324,1,,3161.0,30240.0,PAID,CARD,TX-CA7ADADJ4NS5
7000008481,1000008481,231.0,1338,1,,1234.0,32670.0,PAID,GATEWAY,TX-6CH29GD8H0PT
7000008482,1000008482,346.0,292,1,,2389.0,36774.0,PAID,GATEWAY,TX-SKXVMGKBAUGG
7000008483,1000008483,403.0,1377,1,,2183.0,67518.0,PAID,CARD,TX-KAOK91KI92LY
7000008484,1000008484,251.0,3,2,3.0,1949.0,35574.0,PAID,TRANSFER,TX-WC8FEQ9VQYGN
7000008485,1000008485,382.0,748,1,,1660.0,58408.8,PAID,CARD,TX-C6PTQCK3ZNCT
7000008486,1000008486,447.0,682,1,,1854.0,17208.3,PAID,CARD,TX-32SJLY29UJDL
7000008487,1000008487,,1247,1,,872.0,68418.0,PENDING,CARD,
7000008488,1000008488,18.0,738,1,,2985.0,43888.8,PAID,CARD,TX-U5PEJ9DJBCA0
7000008489,1000008489,530.0,724,2,4.0,362.0,41382.0,PAID,CARD,TX-8ECSPVVI5WW6
7000008490,1000008490,62.0,10,2,2.0,666.0,54450.0,PAID,CASH,TX-GH7050W3FX97
7000008491,1000008491,404.0,1259,2,2.0,1565.0,105052.2,PAID,CASH,TX-AEH4IPT5TJ8R
7000008492,1000008492,79.0,900,2,1.0,3030.0,18150.0,PAID,CARD,TX-ADDCU1Y73131
7000008493,1000008493,408.0,643,1,,2819.0,74952.0,PAID,GATEWAY,TX-B2LOJACKQZZX
7000008494,1000008494,207.0,497,2,4.0,1247.0,92492.4,PAID,CASH,TX-U2R8M1ZM6OKN
7000008495,1000008495,567.0,1406,2,1.0,3009.0,16335.0,PAID,CARD,TX-UFI6MO6YZ580
7000008496,1000008496,387.0,904,2,2.0,3108.0,59561.04,REFUNDED,CARD,TX-2PL67VDJ2D7S
7000008497,1000008497,176.0,1224,1,,2497.0,82038.0,PAID,CARD,TX-AYQ5LZJBNV9T
7000008498,1000008498,321.0,163,2,3.0,,16008.3,PAID,CASH,TX-2ELCII4J96SU
7000008499,1000008499,322.0,969,1,,1034.0,39204.0,PAID,GATEWAY,TX-QQVRYVD9AEI9
7000008500,1000008500,463.0,711,1,,1497.0,76258.8,PAID,CARD,TX-QXQ3MXCB7KI5
7000008501,1000008501,567.0,933,1,,2871.0,52627.5,PAID,CARD,TX-WI5IP1A801FR
7000008502,1000008502,347.0,1100,1,,1450.0,20166.75,REFUNDED,CARD,TX-UN4ZT5FQS1DY
7000008503,1000008503,315.0,191,1,,1883.0,26813.28,REFUNDED,GATEWAY,TX-VII65NMBI6YR
7000008504,1000008504,497.0,956,2,4.0,3120.0,31036.5,PAID,CARD,TX-6OSNSC49QRNF
7000008505,1000008505,453.0,591,2,2.0,2086.0,46899.6,PAID,CASH,TX-6SLRGLH8W5TK
7000008506,1000008506,293.0,955,2,1.0,2328.0,26136.0,PAID,CASH,TX-KJGJTQ5KDMKR
7000008507,1000008507,147.0,745,1,,89.0,60278.25,PAID,CARD,TX-M51AZD9L3ASD
7000008508,1000008508,550.0,1141,1,,1368.0,15429.6,PAID,GATEWAY,TX-EO12V6WXQSA1
7000008509,1000008509,595.0,913,1,,884.0,14694.0,PAID,GATEWAY,TX-6QYK4UVGEIN3
7000008510,1000008510,447.0,598,2,2.0,2867.0,44823.24,PAID,CASH,TX-ACM2FKR2YEKZ
7000008511,1000008511,282.0,1313,1,,383.0,72665.1,PAID,CARD,TX-5EJ7WLN1NIXK
7000008512,1000008512,133.0,1464,1,,2031.0,15874.8,PAID,GATEWAY,TX-TTHNVOD8O9TQ
7000008513,1000008513,256.0,856,1,,2346.0,30603.0,PAID,CARD,TX-C71JV3GDRX89
7000008514,1000008514,423.0,1495,1,,682.0,33870.0,PAID,CARD,TX-Z6TZR7YD9TLY
7000008515,1000008515,487.0,1080,1,,2722.0,65959.2,PAID,CARD,TX-2EERQPRE439M
7000008516,1000008516,610.0,785,1,,190.0,32670.0,PAID,GATEWAY,TX-W7G1HK8QXBL2
7000008517,1000008517,60.0,952,1,,691.0,27036.0,PAID,GATEWAY,TX-KBY01YTV4V00
7000008518,1000008518,552.0,193,1,,1286.0,42582.0,PAID,GATEWAY,TX-1EC3D9LZ8HWF
7000008519,1000008519,285.0,907,1,,1538.0,15294.0,PAID,GATEWAY,TX-PSPQ3G346AJD
7000008520,1000008520,388.0,729,2,2.0,2333.0,49005.0,PAID,CASH,TX-DGKG9QSJNE4I
7000008521,1000008521,,747,1,,168.0,31692.0,FAILED,CARD,
7000008522,1000008522,113.0,575,1,,1748.0,102177.0,PAID,GATEWAY,TX-DRY88YFY6TEI
7000008523,1000008523,390.0,766,1,,533.0,55350.0,PAID,CARD,TX-4ULAH7CNHA6H
7000008524,1000008524,295.0,408,2,3.0,2667.0,48714.6,PAID,CARD,TX-4YVX1UR647BP
7000008525,1000008525,226.0,503,2,4.0,1064.0,46645.5,PAID,CASH,TX-D8MYSTLHUEQR
7000008526,1000008526,154.0,24,1,,2772.0,32118.0,PAID,CARD,TX-7KPBL3P8Y0T1
7000008527,1000008527,224.0,634,1,,297.0,99510.0,PAID,GATEWAY,TX-38ZREMFWERPQ
7000008528,1000008528,356.0,1343,1,,232.0,35294.25,REFUNDED,CARD,TX-P9CUP5R07SD9
7000008529,1000008529,288.0,380,2,4.0,1013.0,39204.0,PAID,TRANSFER,TX-HI9Y9L9PWUL3
7000008530,1000008530,553.0,1379,1,,1031.0,74100.0,PAID,CARD,TX-XXKC9WGQLNK0
7000008531,1000008531,364.0,560,1,,1108.0,14268.0,PAID,CARD,TX-D8EBM8HQNXCG
7000008532,1000008532,,828,1,,,44830.5,FAILED,CARD,
7000008533,1000008533,48.0,1369,1,,2754.0,16418.25,REFUNDED,CARD,TX-EB80SLCN41WV
7000008534,1000008534,,1408,2,4.0,,14229.6,PENDING,CARD,
7000008535,1000008535,509.0,1017,1,,1113.0,27336.0,PAID,CARD,TX-SFHJVK2PH9UC
7000008536,1000008536,,546,2,3.0,1821.0,117517.62,FAILED,TRANSFER,
7000008537,1000008537,336.0,1347,2,4.0,765.0,37243.8,PAID,CARD,TX-FW44I9EH8SII
7000008538,1000008538,134.0,998,1,,406.0,69444.0,PAID,GATEWAY,TX-4ATEH4IH1LHO
7000008539,1000008539,257.0,1489,1,,1108.0,77130.0,PAID,CARD,TX-LZSGERT5CUDR
7000008540,1000008540,234.0,19,1,,2515.0,27036.0,PAID,CARD,TX-JQXJA3VQS008
7000008541,1000008541,155.0,1483,1,,311.0,31936.5,PAID,GATEWAY,TX-4ENGYFF2W9SC
7000008542,1000008542,68.0,1399,1,,965.0,44150.16,PAID,CARD,TX-HE0OTK6P2PYP
7000008543,1000008543,349.0,161,1,,2881.0,40104.0,PAID,GATEWAY,TX-TVTNWZ067ADX
7000008544,1000008544,225.0,337,2,4.0,2838.0,43124.4,PAID,CARD,TX-ST9XJZ75PB2Q
7000008545,1000008545,,1202,2,2.0,105.0,51455.25,FAILED,CASH,
7000008546,1000008546,398.0,850,1,,2221.0,16746.0,PAID,GATEWAY,TX-TBBYLT19T1WV
7000008547,1000008547,122.0,114,1,,1918.0,74182.44,PAID,CARD,TX-EGY8AYAX4FW4
7000008548,1000008548,187.0,1074,1,,898.0,26136.0,PAID,CARD,TX-5VKLYF9F3IXY
7000008549,1000008549,,1013,1,,902.0,19350.0,FAILED,CARD,
7000008550,1000008550,185.0,1129,1,,925.0,32418.0,PAID,CARD,TX-PV3NCZQ8E425
7000008551,1000008551,162.0,90,2,2.0,1490.0,81384.6,PAID,CARD,TX-GJUHYPUCMPF5
7000008552,1000008552,149.0,334,2,4.0,3052.0,62073.0,PAID,CASH,TX-BAP5HP4NKCIU
7000008553,1000008553,380.0,141,1,,2977.0,29088.0,PAID,CARD,TX-B5MYOI0XEH4L
7000008554,1000008554,594.0,386,2,1.0,1263.0,56482.8,PAID,CASH,TX-KH5HHXJ7C4Q8
7000008555,1000008555,340.0,785,2,4.0,1960.0,96303.9,PAID,CASH,TX-193IEB1BWXGG
7000008556,1000008556,484.0,1249,1,,1710.0,72048.0,PAID,GATEWAY,TX-XK40UOKZDV2T
7000008557,1000008557,,719,1,,1021.0,67183.8,PENDING,CARD,
7000008558,1000008558,37.0,671,2,4.0,2207.0,13068.0,PAID,CARD,TX-E44X987GXQJI
7000008559,1000008559,621.0,1238,1,,1167.0,43888.8,PAID,CARD,TX-67WV4AGTKLLZ
7000008560,1000008560,345.0,687,2,4.0,416.0,53361.0,PAID,CARD,TX-QDIB1Y8LJOBN
7000008561,1000008561,160.0,1421,2,4.0,2417.0,43560.0,PAID,CASH,TX-IFECQNLPPFY6
7000008562,1000008562,615.0,420,1,,3061.0,36300.0,PAID,CARD,TX-4U5IDQDMHWU3
7000008563,1000008563,568.0,578,1,,3013.0,15294.0,PAID,GATEWAY,TX-DDL7IMTOFDOI
7000008564,1000008564,135.0,1156,1,,1774.0,36474.0,PAID,CARD,TX-3MEBX1W60EF4
7000008565,1000008565,554.0,779,1,,3201.0,36483.6,PAID,CARD,TX-TJ3K2EGY81VU
7000008566,1000008566,275.0,838,2,2.0,435.0,102601.95,PAID,CASH,TX-XUXKS3XVDKSC
7000008567,1000008567,212.0,1124,2,1.0,1744.0,18150.0,PAID,CASH,TX-8TPUDJGTW0XQ
7000008568,1000008568,18.0,1062,2,4.0,647.0,36300.0,PAID,CASH,TX-TJUXJ48BLSLS
7000008569,1000008569,416.0,185,2,3.0,1184.0,16335.0,PAID,CASH,TX-1F8RDB6N9UYC
7000008570,1000008570,110.0,1248,1,,2126.0,71793.9,PAID,CARD,TX-1S14U5ZJUMXS
7000008571,1000008571,168.0,584,2,1.0,310.0,49005.0,PAID,CASH,TX-U2YHM7VB9K57
7000008572,1000008572,459.0,1313,2,1.0,3148.0,69296.7,PAID,CASH,TX-0M5EYAXZZ3G0
7000008573,1000008573,508.0,162,1,,190.0,15429.6,PAID,GATEWAY,TX-MQM0S1APK8FK
7000008574,1000008574,118.0,157,1,,251.0,33652.2,PAID,CARD,TX-O88ETI9BD7IU
7000008575,1000008575,636.0,580,2,4.0,2545.0,13794.0,PAID,CARD,TX-S9RWEH8S88JB
7000008576,1000008576,203.0,1044,2,4.0,1478.0,54885.6,PAID,CARD,TX-KG8VXATA1NWT
7000008577,1000008577,528.0,1382,1,,3052.0,19050.0,PAID,GATEWAY,TX-2ZLOKU2E5UBJ
7000008578,1000008578,352.0,1128,1,,3068.0,19050.0,PAID,CARD,TX-LGAGRBZ9QB1W
7000008579,1000008579,,320,2,1.0,2119.0,27588.0,FAILED,TRANSFER,
7000008580,1000008580,502.0,1099,1,,2765.0,70170.0,PAID,GATEWAY,TX-3AX10KXANQMJ
7000008581,1000008581,484.0,798,1,,1356.0,13721.4,PAID,GATEWAY,TX-VFWQ0C6WBZ1Z
7000008582,1000008582,10.0,1336,2,1.0,632.0,53201.28,PAID,CARD,TX-UB563SS4MFJZ
7000008583,1000008583,169.0,374,1,,2847.0,30249.6,PAID,CARD,TX-GCSKC2OUFFOH
7000008584,1000008584,,1456,1,,2988.0,44460.0,FAILED,CARD,
7000008585,1000008585,,1048,1,,,31392.0,FAILED,GATEWAY,
7000008586,1000008586,166.0,244,1,,1258.0,33870.0,PAID,GATEWAY,TX-MILM5F8NHH9U
7000008587,1000008587,7.0,112,1,,3040.0,53227.5,PAID,CARD,TX-LO03IF1QWEG7
7000008588,1000008588,3.0,574,1,,2772.0,87838.5,PAID,CARD,TX-HXZVKX03JDVW
7000008589,1000008589,503.0,22,1,,1291.0,14694.0,PAID,GATEWAY,TX-4LHJRLPLJPQG
7000008590,1000008590,18.0,313,1,,,35385.0,PAID,CARD,TX-RMZD56UNGF0N
7000008591,1000008591,332.0,238,1,,2008.0,28459.2,PAID,GATEWAY,TX-4VI409FMKSJ9
7000008592,1000008592,382.0,1080,2,2.0,1139.0,35574.0,PAID,CASH,TX-4CUL7UGGUQ2D
7000008593,1000008593,521.0,116,1,,,55950.0,PAID,CARD,TX-EMUAL7QEUD4V
7000008594,1000008594,,838,1,,20.0,109011.0,FAILED,CARD,
7000008595,1000008595,,653,1,,136.0,14994.0,FAILED,CARD,
7000008596,1000008596,386.0,110,1,,,52355.25,PAID,CARD,TX-TEUT2983ZTSN
7000008597,1000008597,208.0,722,1,,911.0,46938.0,PAID,GATEWAY,TX-AWQYYFVB2BSE
7000008598,1000008598,465.0,1305,1,,2542.0,51720.0,PAID,CARD,TX-2Z600P2ZYQZX
7000008599,1000008599,581.0,153,1,,851.0,18987.0,PAID,GATEWAY,TX-8LOI6R9WIMOV
7000008600,1000008600,318.0,259,2,4.0,,113256.0,PAID,CASH,TX-NA6QZWNDVQW6
7000008601,1000008601,,219,1,,1567.0,42064.2,FAILED,CARD,
7000008602,1000008602,548.0,1436,1,,542.0,52627.5,PAID,CARD,TX-GT2SMKLTRMHG
7000008603,1000008603,554.0,112,1,,278.0,29659.2,PAID,CARD,TX-T6F22RLWKBGU
7000008604,1000008604,550.0,1182,2,2.0,837.0,16335.0,PAID,CARD,TX-KK5I02MZAP0Q
7000008605,1000008605,597.0,97,1,,3128.0,14921.4,PAID,CARD,TX-OLBI6EWX88YS
7000008606,1000008606,471.0,1200,1,,1245.0,63210.0,PAID,GATEWAY,TX-77WB7ZLQCF6Z
7000008607,1000008607,464.0,61,2,4.0,2277.0,52635.0,PAID,CASH,TX-I8NQEWDM8X9P
7000008608,1000008608,596.0,1387,2,4.0,2614.0,42761.4,PAID,TRANSFER,TX-OVBHOWXP19SB
7000008609,1000008609,504.0,1082,1,,,58372.5,PAID,CARD,TX-JZTVGSLPDW3D
7000008610,1000008610,212.0,385,2,1.0,2333.0,52163.1,PAID,CASH,TX-G0XR1ZVQ9F1E
7000008611,1000008611,472.0,243,1,,1991.0,88624.92,PAID,GATEWAY,TX-81RKWJ5AZWHB
7000008612,1000008612,11.0,584,2,1.0,1011.0,16335.0,PAID,CARD,TX-5CESB2LPK27T
7000008613,1000008613,34.0,392,1,,1471.0,18987.0,PAID,CARD,TX-K0MTQLKMZGPG
7000008614,1000008614,63.0,295,1,,1619.0,44104.5,PAID,GATEWAY,TX-YFWFK9ISU862
7000008615,1000008615,125.0,1313,1,,1820.0,42882.0,PAID,CARD,TX-YSHAD7DEZWHY
7000008616,1000008616,421.0,684,2,2.0,1117.0,51727.5,PAID,CASH,TX-KEN62Q6WT0K7
7000008617,1000008617,80.0,681,1,,2864.0,14006.64,PAID,GATEWAY,TX-4UO9JLQ6UH2U
7000008618,1000008618,515.0,660,2,3.0,370.0,54450.0,PAID,CASH,TX-DAJIGGBJGR7G
7000008619,1000008619,479.0,657,1,,2585.0,14006.64,PAID,GATEWAY,TX-WVFI205E8TOA
7000008620,1000008620,43.0,926,1,,871.0,15720.0,PAID,GATEWAY,TX-URTK3SK3QL6B
7000008621,1000008621,536.0,15,1,,2777.0,44760.0,PAID,CARD,TX-ZUNCRXBRN8DY
7000008622,1000008622,,1400,2,4.0,75.0,79627.68,FAILED,CASH,
7000008623,1000008623,428.0,1205,1,,402.0,46575.0,PAID,CARD,TX-GEC07TNGMBR5
7000008624,1000008624,164.0,724,1,,360.0,57555.75,PAID,GATEWAY,TX-3RI873VXIL79
7000008625,1000008625,559.0,157,1,,1424.0,48816.0,PAID,GATEWAY,TX-XAS6KWZ2Y95X
7000008626,1000008626,169.0,128,1,,354.0,94645.8,PAID,CARD,TX-20M27R2IFUEI
7000008627,1000008627,617.0,1419,2,3.0,,15518.25,PAID,CARD,TX-IOJTVRSZ2DHY
7000008628,1000008628,,1262,1,,631.0,18442.5,FAILED,CARD,
7000008629,1000008629,91.0,1400,1,,799.0,102031.8,PAID,GATEWAY,TX-K4MOHVY7OLRN
7000008630,1000008630,46.0,839,1,,2588.0,26136.0,PAID,GATEWAY,TX-Q3K1ETOTRTL7
7000008631,1000008631,465.0,943,2,3.0,2270.0,37933.5,PAID,CARD,TX-ZMWLWOPEQ3GJ
7000008632,1000008632,57.0,621,2,4.0,2633.0,14520.0,PAID,CARD,TX-CBPZSPSCXS4B
7000008633,1000008633,387.0,291,1,,1078.0,37933.5,PAID,CARD,TX-X9WE45ZIAWJK
7000008634,1000008634,,875,2,2.0,2069.0,88426.8,FAILED,CARD,
7000008635,1000008635,412.0,130,2,4.0,2138.0,32016.6,PAID,TRANSFER,TX-XRVYV1VY0VMX
7000008636,1000008636,260.0,610,2,2.0,1194.0,42688.8,PAID,CASH,TX-RXP1ID58SAM8
7000008637,1000008637,355.0,484,1,,359.0,44460.0,REFUNDED,GATEWAY,TX-BUEYKAS0UE3K
7000008638,1000008638,,936,1,,1074.0,64795.5,PENDING,CARD,
7000008639,1000008639,528.0,459,1,,2293.0,101196.9,PAID,CARD,TX-XY802ZXGVJRL
7000008640,1000008640,538.0,1438,1,,748.0,49905.0,PAID,CARD,TX-KCI8DU0WUUEL
