nps_id,customer_sk,channel_sk,date_sk,score,comment
13000001665,269,2,324.0,4,Muy conforme con la calidad
13000001666,1214,1,285.0,8,Todo perfecto
13000001667,242,2,422.0,4,
13000001668,118,1,182.0,8,Tardó un poco más de lo esperado
13000001669,375,1,412.0,9,Tardó un poco más de lo esperado
13000001670,597,2,427.0,7,
13000001671,928,1,558.0,8,Tardó un poco más de lo esperado
13000001672,388,2,33.0,9,Muy conforme con la calidad
13000001673,1141,1,117.0,6,Tardó un poco más de lo esperado
13000001674,1358,2,469.0,8,Entrega rápida y producto excelente
13000001675,882,2,57.0,8,
13000001676,402,1,580.0,7,Todo perfecto
13000001677,542,1,60.0,9,Podría mejorar el empaque
13000001678,901,1,334.0,9,Atención muy buena
13000001679,386,1,166.0,7,Todo perfecto
13000001680,1359,2,454.0,7,Atención muy buena
13000001681,371,1,169.0,9,Atención muy buena
13000001682,511,1,178.0,7,Podría mejorar el empaque
13000001683,852,1,199.0,9,Volvería a comprar
13000001684,668,1,582.0,9,Podría mejorar el empaque
13000001685,999,2,609.0,8,Entrega rápida y producto excelente
13000001686,380,1,264.0,10,Volvería a comprar
13000001687,1485,2,383.0,1,
13000001688,1302,1,83.0,8,
13000001689,1319,1,476.0,6,Podría mejorar el empaque
13000001690,196,1,15.0,7,Muy conforme con la calidad
13000001691,343,2,637.0,6,Tardó un poco más de lo esperado
13000001692,518,2,365.0,9,Podría mejorar el empaque
13000001693,414,2,78.0,9,Entrega rápida y producto excelente
13000001694,415,2,533.0,9,Entrega rápida y producto excelente
13000001695,1372,1,589.0,8,Muy conforme con la calidad
13000001696,995,1,76.0,7,Muy conforme con la calidad
13000001697,487,1,554.0,3,Volvería a comprar
13000001698,279,1,69.0,8,
13000001699,1176,1,129.0,8,Todo perfecto
13000001700,1166,2,333.0,9,Todo perfecto
13000001701,996,2,275.0,8,Muy conforme con la calidad
13000001702,746,1,154.0,5,Podría mejorar el empaque
13000001703,1048,1,636.0,7,Entrega rápida y producto excelente
13000001704,1042,2,9.0,4,Podría mejorar el empaque
13000001705,433,1,608.0,7,Tardó un poco más de lo esperado
13000001706,671,1,535.0,10,Todo perfecto
13000001707,347,1,607.0,10,Muy conforme con la calidad
13000001708,878,1,245.0,1,Atención muy buena
13000001709,1432,1,29.0,2,Todo perfecto
13000001710,160,2,605.0,8,Todo perfecto
13000001711,339,1,514.0,9,Todo perfecto
13000001712,119,1,481.0,1,Entrega rápida y producto excelente
13000001713,462,2,310.0,9,Volvería a comprar
13000001714,744,1,581.0,7,Tardó un poco más de lo esperado
13000001715,760,2,88.0,6,Volvería a comprar
13000001716,189,2,207.0,7,Atención muy buena
13000001717,720,1,117.0,7,Volvería a comprar
13000001718,1034,2,247.0,9,
13000001719,1346,2,584.0,3,Volvería a comprar
13000001720,1281,1,611.0,8,Podría mejorar el empaque
13000001721,463,1,360.0,4,Todo perfecto
13000001722,665,2,38.0,0,Todo perfecto
13000001723,42,1,443.0,9,Todo perfecto
13000001724,24,1,323.0,8,Podría mejorar el empaque
13000001725,1004,1,331.0,7,
13000001726,1220,2,25.0,9,Podría mejorar el empaque
13000001727,794,1,475.0,7,Podría mejorar el empaque
13000001728,184,2,50.0,9,Todo perfecto
13000001729,78,2,179.0,7,Atención muy buena
13000001730,246,1,415.0,8,Tardó un poco más de lo esperado
13000001731,519,1,84.0,5,Muy conforme con la calidad
13000001732,569,1,526.0,7,Podría mejorar el empaque
13000001733,721,2,294.0,8,Volvería a comprar
13000001734,234,2,136.0,10,Entrega rápida y producto excelente
13000001735,355,2,248.0,9,Volvería a comprar
13000001736,1477,1,617.0,4,Atención muy buena
13000001737,292,1,512.0,2,Muy conforme con la calidad
13000001738,829,2,585.0,5,
13000001739,637,1,100.0,3,Tardó un poco más de lo esperado
13000001740,481,1,82.0,7,
13000001741,117,2,446.0,10,Todo perfecto
13000001742,427,1,520.0,0,Volvería a comprar
13000001743,971,1,396.0,7,Volvería a comprar
13000001744,891,1,329.0,7,Tardó un poco más de lo esperado
13000001745,1400,2,437.0,8,
13000001746,1360,1,227.0,2,Muy conforme con la calidad
13000001747,1227,1,162.0,6,Atención muy buena
13000001748,581,1,269.0,2,Tardó un poco más de lo esperado
13000001749,884,2,115.0,8,Todo perfecto
13000001750,609,2,615.0,8,Tardó un poco más de lo esperado
13000001751,500,2,465.0,6,Todo perfecto
13000001752,325,2,284.0,10,
13000001753,848,1,73.0,10,Podría mejorar el empaque
13000001754,1116,1,283.0,8,Atención muy buena
13000001755,1251,2,625.0,8,Volvería a comprar
13000001756,1439,2,324.0,2,Entrega rápida y producto excelente
13000001757,900,2,255.0,7,Tardó un poco más de lo esperado
13000001758,434,1,247.0,10,Podría mejorar el empaque
13000001759,134,2,577.0,10,Entrega rápida y producto excelente
13000001760,131,2,,9,Tardó un poco más de lo esperado
13000001761,547,2,429.0,6,Volvería a comprar
13000001762,946,1,244.0,3,Tardó un poco más de lo esperado
13000001763,1267,1,376.0,10,Tardó un poco más de lo esperado
13000001764,331,2,99.0,10,Volvería a comprar
13000001765,44,1,570.0,3,Atención muy buena
13000001766,1194,2,93.0,9,Muy conforme con la calidad
13000001767,734,1,526.0,6,Volvería a comprar
13000001768,543,2,242.0,9,Muy conforme con la calidad
13000001769,140,1,449.0,8,Entrega rápida y producto excelente
13000001770,474,2,275.0,6,Podría mejorar el empaque
13000001771,1038,1,19.0,9,Podría mejorar el empaque
13000001772,925,2,166.0,3,
13000001773,301,2,93.0,1,Atención muy buena
13000001774,750,2,349.0,10,Todo perfecto
13000001775,828,1,187.0,10,Podría mejorar el empaque
13000001776,1174,1,283.0,6,Podría mejorar el empaque
13000001777,882,2,150.0,10,Volvería a comprar
13000001778,1440,1,352.0,7,Atención muy buena
13000001779,422,1,253.0,6,Volvería a comprar
13000001780,505,1,139.0,10,Entrega rápida y producto excelente
13000001781,105,2,98.0,4,Volvería a comprar
13000001782,524,1,128.0,4,Tardó un poco más de lo esperado
13000001783,220,2,325.0,0,Entrega rápida y producto excelente
13000001784,737,1,390.0,9,Atención muy buena
13000001785,68,1,119.0,8,Volvería a comprar
13000001786,975,1,328.0,4,Muy conforme con la calidad
13000001787,12,2,374.0,5,Tardó un poco más de lo esperado
13000001788,1284,2,128.0,9,Muy conforme con la calidad
13000001789,326,1,189.0,9,Muy conforme con la calidad
13000001790,1098,2,414.0,9,Atención muy buena
13000001791,727,2,227.0,8,Atención muy buena
13000001792,521,2,105.0,3,Volvería a comprar
13000001793,5,2,267.0,6,Volvería a comprar
13000001794,1079,1,306.0,9,Tardó un poco más de lo esperado
13000001795,971,1,549.0,1,Tardó un poco más de lo esperado
13000001796,841,2,528.0,8,Atención muy buena
13000001797,1327,2,165.0,6,Todo perfecto
13000001798,435,1,426.0,8,Volvería a comprar
13000001799,376,2,107.0,8,Entrega rápida y producto excelente
13000001800,88,1,88.0,6,
13000001801,299,2,481.0,6,Todo perfecto
13000001802,687,2,158.0,10,Todo perfecto
13000001803,476,2,617.0,4,Atención muy buena
13000001804,1013,1,219.0,3,
13000001805,578,1,580.0,8,Tardó un poco más de lo esperado
13000001806,32,1,464.0,8,
13000001807,213,2,320.0,3,Volvería a comprar
13000001808,766,2,456.0,6,Entrega rápida y producto excelente
13000001809,509,1,629.0,8,Podría mejorar el empaque
13000001810,725,2,250.0,2,
13000001811,3,2,355.0,10,Atención muy buena
13000001812,1003,2,328.0,8,Todo perfecto
13000001813,825,1,268.0,3,Todo perfecto
13000001814,458,1,603.0,6,Tardó un poco más de lo esperado
13000001815,1342,1,599.0,8,
13000001816,1391,2,211.0,4,Tardó un poco más de lo esperado
13000001817,1246,2,513.0,8,Tardó un poco más de lo esperado
13000001818,719,1,549.0,3,Podría mejorar el empaque
13000001819,209,1,387.0,8,Atención muy buena
13000001820,71,2,457.0,8,Podría mejorar el empaque
13000001821,156,2,258.0,9,Todo perfecto
13000001822,1148,1,84.0,9,Podría mejorar el empaque
13000001823,1184,2,22.0,7,Podría mejorar el empaque
13000001824,1116,1,45.0,7,Muy conforme con la calidad
13000001825,623,2,466.0,6,Entrega rápida y producto excelente
13000001826,1330,1,397.0,9,Entrega rápida y producto excelente
13000001827,370,1,39.0,4,Volvería a comprar
13000001828,566,1,84.0,7,Volvería a comprar
13000001829,93,2,83.0,10,Entrega rápida y producto excelente
13000001830,814,1,386.0,1,Muy conforme con la calidad
13000001831,247,1,,9,Todo perfecto
13000001832,1286,2,513.0,1,Atención muy buena
13000001833,1290,2,208.0,9,Entrega rápida y producto excelente
13000001834,1222,2,266.0,8,Muy conforme con la calidad
13000001835,736,2,275.0,10,Tardó un poco más de lo esperado
13000001836,1135,1,465.0,8,Entrega rápida y producto excelente
13000001837,3,2,422.0,10,Muy conforme con la calidad
13000001838,997,1,302.0,9,Tardó un poco más de lo esperado
13000001839,957,1,132.0,6,
13000001840,1455,2,462.0,1,Atención muy buena
13000001841,918,1,392.0,9,Entrega rápida y producto excelente
13000001842,69,1,137.0,10,Podría mejorar el empaque
13000001843,663,1,527.0,6,Podría mejorar el empaque
13000001844,209,1,427.0,3,
13000001845,71,2,581.0,9,
13000001846,758,1,119.0,3,Volvería a comprar
13000001847,549,2,316.0,2,Entrega rápida y producto excelente
13000001848,1099,1,511.0,5,Atención muy buena
13000001849,26,2,53.0,9,Muy conforme con la calidad
13000001850,1176,2,108.0,9,Tardó un poco más de lo esperado
13000001851,436,1,265.0,7,Muy conforme con la calidad
13000001852,562,1,64.0,7,Volvería a comprar
13000001853,487,2,239.0,8,Entrega rápida y producto excelente
13000001854,1253,1,287.0,8,
13000001855,1466,1,577.0,9,Entrega rápida y producto excelente
13000001856,348,2,547.0,2,
13000001857,472,1,476.0,8,Volvería a comprar
13000001858,900,1,482.0,10,Todo perfecto
13000001859,296,1,452.0,8,Entrega rápida y producto excelente
13000001860,514,2,448.0,8,Volvería a comprar
13000001861,672,2,502.0,8,Muy conforme con la calidad
13000001862,564,2,125.0,8,
13000001863,541,2,81.0,5,Muy conforme con la calidad
13000001864,194,1,411.0,5,Podría mejorar el empaque
13000001865,169,1,322.0,8,
13000001866,793,2,618.0,6,Tardó un poco más de lo esperado
13000001867,189,2,540.0,8,Todo perfecto
13000001868,1371,2,350.0,8,Tardó un poco más de lo esperado
13000001869,863,2,507.0,5,Entrega rápida y producto excelente
13000001870,250,1,280.0,8,Podría mejorar el empaque
13000001871,296,2,184.0,8,Podría mejorar el empaque
13000001872,548,2,24.0,9,Todo perfecto
13000001873,1224,1,183.0,9,Muy conforme con la calidad
13000001874,1051,1,282.0,6,Podría mejorar el empaque
13000001875,706,2,385.0,9,Atención muy buena
13000001876,205,1,88.0,8,Todo perfecto
13000001877,384,1,216.0,10,Podría mejorar el empaque
13000001878,426,2,77.0,10,Entrega rápida y producto excelente
13000001879,144,2,318.0,5,Todo perfecto
13000001880,324,1,134.0,9,Todo perfecto
13000001881,417,1,309.0,9,Volvería a comprar
13000001882,15,1,271.0,9,Tardó un poco más de lo esperado
13000001883,577,1,311.0,2,Todo perfecto
13000001884,172,2,152.0,6,Volvería a comprar
13000001885,1414,2,465.0,10,Atención muy buena
13000001886,570,1,434.0,1,
13000001887,327,1,529.0,7,Atención muy buena
13000001888,1287,1,139.0,7,Todo perfecto
13000001889,446,1,,3,Podría mejorar el empaque
13000001890,1270,1,85.0,9,
13000001891,1294,1,522.0,4,Volvería a comprar
13000001892,233,2,391.0,10,Podría mejorar el empaque
13000001893,793,1,522.0,6,Entrega rápida y producto excelente
13000001894,949,1,49.0,2,Atención muy buena
13000001895,1469,2,429.0,7,Atención muy buena
13000001896,176,2,549.0,1,Entrega rápida y producto excelente
13000001897,1393,2,580.0,0,Podría mejorar el empaque
13000001898,831,2,443.0,5,Atención muy buena
13000001899,245,1,288.0,7,Entrega rápida y producto excelente
13000001900,293,2,369.0,7,Podría mejorar el empaque
13000001901,779,1,562.0,3,Volvería a comprar
13000001902,30,1,592.0,8,Podría mejorar el empaque
13000001903,253,1,255.0,8,Tardó un poco más de lo esperado
13000001904,1065,1,131.0,9,Muy conforme con la calidad
13000001905,124,1,609.0,9,Atención muy buena
13000001906,1026,1,142.0,9,Tardó un poco más de lo esperado
13000001907,1238,1,576.0,5,
13000001908,59,2,487.0,10,Podría mejorar el empaque
13000001909,204,2,361.0,10,Volvería a comprar
13000001910,775,1,88.0,8,Podría mejorar el empaque
13000001911,584,1,265.0,0,Tardó un poco más de lo esperado
13000001912,1202,2,278.0,9,Podría mejorar el empaque
13000001913,1333,1,209.0,6,Todo perfecto
13000001914,6,2,141.0,6,Atención muy buena
13000001915,1315,1,110.0,10,Entrega rápida y producto excelente
13000001916,733,1,513.0,10,Atención muy buena
13000001917,1002,1,397.0,7,Muy conforme con la calidad
13000001918,498,2,615.0,6,Volvería a comprar
13000001919,979,1,462.0,8,Volvería a comprar
13000001920,880,1,185.0,5,Muy conforme con la calidad
13000001921,459,2,375.0,10,Atención muy buena
13000001922,956,2,374.0,6,
13000001923,685,1,186.0,10,Tardó un poco más de lo esperado
13000001924,489,2,204.0,10,Atención muy buena
13000001925,798,1,552.0,10,Entrega rápida y producto excelente
13000001926,757,2,527.0,8,Entrega rápida y producto excelente
13000001927,930,1,52.0,4,Tardó un poco más de lo esperado
13000001928,725,1,307.0,7,Podría mejorar el empaque
13000001929,173,1,609.0,2,Entrega rápida y producto excelente
13000001930,1265,1,199.0,10,Entrega rápida y producto excelente
13000001931,724,1,173.0,8,Volvería a comprar
13000001932,302,2,476.0,10,Entrega rápida y producto excelente
13000001933,817,2,501.0,7,Todo perfecto
13000001934,425,1,512.0,5,Atención muy buena
13000001935,1039,1,52.0,10,Tardó un poco más de lo esperado
13000001936,1278,1,507.0,1,Todo perfecto
13000001937,1151,1,413.0,6,Entrega rápida y producto excelente
13000001938,181,1,320.0,9,Entrega rápida y producto excelente
13000001939,690,1,309.0,10,Atención muy buena
13000001940,1120,2,19.0,6,Atención muy buena
13000001941,423,2,383.0,6,Volvería a comprar
13000001942,1109,2,280.0,10,Todo perfecto
13000001943,224,2,106.0,8,Todo perfecto
13000001944,1457,2,89.0,10,Volvería a comprar
13000001945,22,2,96.0,4,Podría mejorar el empaque
13000001946,743,2,395.0,9,Podría mejorar el empaque
13000001947,1123,1,308.0,10,Atención muy buena
13000001948,1065,1,626.0,9,
13000001949,1278,1,73.0,6,
13000001950,779,2,172.0,0,Entrega rápida y producto excelente
13000001951,498,1,480.0,9,Atención muy buena
13000001952,171,2,563.0,5,Muy conforme con la calidad
13000001953,1483,1,160.0,10,Volvería a comprar
13000001954,1355,1,125.0,6,Todo perfecto
13000001955,1018,1,592.0,8,Podría mejorar el empaque
13000001956,1449,2,175.0,7,Muy conforme con la calidad
13000001957,818,2,488.0,6,Atención muy buena
13000001958,701,1,101.0,9,Atención muy buena
13000001959,584,2,175.0,9,
13000001960,1193,1,488.0,2,Atención muy buena
13000001961,266,1,448.0,10,Volvería a comprar
13000001962,19,1,354.0,7,
13000001963,1437,2,610.0,8,Podría mejorar el empaque
13000001964,814,2,23.0,9,Volvería a comprar
13000001965,657,1,166.0,7,Volvería a comprar
13000001966,1215,2,40.0,9,Entrega rápida y producto excelente
13000001967,1281,2,219.0,2,Tardó un poco más de lo esperado
13000001968,590,1,547.0,1,Muy conforme con la calidad
13000001969,884,2,611.0,7,Volvería a comprar
13000001970,403,1,430.0,7,Volvería a comprar
13000001971,894,2,435.0,10,Atención muy buena
13000001972,615,2,138.0,7,Muy conforme con la calidad
13000001973,1133,1,345.0,3,
13000001974,1358,2,627.0,3,Entrega rápida y producto excelente
13000001975,934,2,354.0,2,Entrega rápida y producto excelente
13000001976,252,2,528.0,7,Tardó un poco más de lo esperado
13000001977,1320,1,570.0,8,Todo perfecto
13000001978,680,1,340.0,8,
13000001979,41,2,106.0,0,Volvería a comprar
13000001980,28,1,241.0,0,Tardó un poco más de lo esperado
13000001981,1186,1,258.0,3,Entrega rápida y producto excelente
13000001982,378,2,502.0,8,Entrega rápida y producto excelente
13000001983,1342,2,369.0,9,Todo perfecto
13000001984,1311,1,624.0,10,
13000001985,805,1,125.0,9,
13000001986,801,1,637.0,9,Volvería a comprar
13000001987,422,2,226.0,10,
13000001988,875,1,99.0,0,Tardó un poco más de lo esperado
13000001989,1387,2,603.0,8,Podría mejorar el empaque
13000001990,353,1,276.0,8,Podría mejorar el empaque
13000001991,1014,2,571.0,7,Muy conforme con la calidad
13000001992,781,1,43.0,4,Todo perfecto
13000001993,1134,1,396.0,9,Volvería a comprar
13000001994,1467,1,333.0,5,Volvería a comprar
13000001995,928,1,399.0,8,Atención muy buena
13000001996,1455,1,284.0,8,Podría mejorar el empaque
13000001997,895,2,400.0,8,Volvería a comprar
13000001998,1200,2,344.0,8,Podría mejorar el empaque
13000001999,150,1,468.0,0,
13000002000,1053,2,403.0,5,
13000002001,1475,1,231.0,4,Todo perfecto
13000002002,761,1,473.0,8,Atención muy buena
13000002003,1224,1,353.0,10,Podría mejorar el empaque
13000002004,1446,1,307.0,8,Podría mejorar el empaque
13000002005,1168,1,290.0,7,
13000002006,926,1,372.0,9,
13000002007,1474,1,230.0,3,Entrega rápida y producto excelente
13000002008,24,1,165.0,5,Muy conforme con la calidad
13000002009,431,2,301.0,8,Volvería a comprar
13000002010,662,1,285.0,9,Todo perfecto
13000002011,1374,2,99.0,6,
13000002012,552,1,222.0,8,Muy conforme con la calidad
13000002013,1302,2,557.0,8,Muy conforme con la calidad
13000002014,555,1,541.0,7,Volvería a comprar
13000002015,1289,2,312.0,7,Tardó un poco más de lo esperado
13000002016,851,2,593.0,8,Volvería a comprar
13000002017,1418,1,634.0,9,Volvería a comprar
13000002018,935,1,505.0,10,Atención muy buena
13000002019,834,2,445.0,7,Tardó un poco más de lo esperado
13000002020,663,1,390.0,9,Muy conforme con la calidad
13000002021,245,2,380.0,7,Muy conforme con la calidad
13000002022,391,2,327.0,4,Entrega rápida y producto excelente
13000002023,1111,2,235.0,10,Tardó un poco más de lo esperado
13000002024,1384,1,459.0,9,Atención muy buena
13000002025,727,2,30.0,8,Podría mejorar el empaque
13000002026,735,1,519.0,9,Podría mejorar el empaque
13000002027,1233,1,272.0,10,Muy conforme con la calidad
13000002028,238,1,573.0,7,Muy conforme con la calidad
13000002029,308,2,10.0,8,Tardó un poco más de lo esperado
13000002030,1145,2,307.0,10,Muy conforme con la calidad
13000002031,1359,1,66.0,8,Entrega rápida y producto excelente
13000002032,1440,1,481.0,9,Entrega rápida y producto excelente
13000002033,1347,1,231.0,8,
13000002034,1048,2,530.0,7,Entrega rápida y producto excelente
13000002035,475,1,563.0,9,Muy conforme con la calidad
13000002036,208,2,373.0,6,Atención muy buena
13000002037,1477,1,638.0,4,Podría mejorar el empaque
13000002038,1029,1,498.0,9,Tardó un poco más de lo esperado
13000002039,33,2,294.0,7,Volvería a comprar
13000002040,902,1,632.0,3,Atención muy buena
13000002041,1032,1,334.0,9,Podría mejorar el empaque
13000002042,915,1,393.0,6,Atención muy buena
13000002043,987,1,634.0,7,Todo perfecto
13000002044,675,1,82.0,9,
13000002045,335,2,537.0,8,Entrega rápida y producto excelente
13000002046,332,1,148.0,8,Todo perfecto
13000002047,1465,2,482.0,5,Todo perfecto
13000002048,814,1,360.0,9,Volvería a comprar
13000002049,586,1,289.0,10,Todo perfecto
13000002050,1012,1,277.0,8,Todo perfecto
13000002051,1383,2,108.0,9,Muy conforme con la calidad
13000002052,951,1,108.0,8,Podría mejorar el empaque
13000002053,448,1,418.0,5,Atención muy buena
13000002054,123,1,306.0,9,Todo perfecto
13000002055,1044,1,79.0,6,Entrega rápida y producto excelente
13000002056,264,2,375.0,2,Podría mejorar el empaque
13000002057,205,1,304.0,7,Todo perfecto
13000002058,1297,1,216.0,10,Tardó un poco más de lo esperado
13000002059,125,1,25.0,8,Volvería a comprar
13000002060,352,1,344.0,10,Atención muy buena
13000002061,1360,2,607.0,2,Volvería a comprar
13000002062,455,1,318.0,9,Entrega rápida y producto excelente
13000002063,1430,2,228.0,7,
13000002064,289,2,91.0,10,Muy conforme con la calidad
13000002065,221,1,497.0,8,Entrega rápida y producto excelente
13000002066,465,1,490.0,7,Muy conforme con la calidad
13000002067,601,2,112.0,9,Entrega rápida y producto excelente
13000002068,757,1,459.0,7,Todo perfecto
13000002069,1448,1,86.0,9,Atención muy buena
13000002070,447,1,230.0,9,Muy conforme con la calidad
13000002071,281,1,132.0,9,Volvería a comprar
13000002072,179,2,293.0,7,Tardó un poco más de lo esperado
13000002073,152,1,629.0,0,Muy conforme con la calidad
13000002074,1272,2,461.0,6,Muy conforme con la calidad
13000002075,299,1,494.0,7,Volvería a comprar
13000002076,707,1,317.0,9,Todo perfecto
13000002077,685,1,98.0,4,
13000002078,45,2,175.0,8,Muy conforme con la calidad
13000002079,279,2,199.0,7,Muy conforme con la calidad
13000002080,1128,2,306.0,6,Podría mejorar el empaque
13000002081,596,1,227.0,2,
13000002082,1256,2,155.0,10,Podría mejorar el empaque
13000002083,88,1,320.0,10,Atención muy buena
13000002084,1147,2,230.0,10,
13000002085,715,2,474.0,8,Todo perfecto
13000002086,658,1,575.0,10,Podría mejorar el empaque
13000002087,902,1,351.0,10,Volvería a comprar
13000002088,274,1,199.0,6,Volvería a comprar
13000002089,775,2,481.0,10,Entrega rápida y producto excelente
13000002090,373,1,293.0,10,Todo perfecto
13000002091,939,1,610.0,10,Atención muy buena
13000002092,652,2,314.0,9,Atención muy buena
13000002093,1224,1,508.0,8,Podría mejorar el empaque
13000002094,714,1,452.0,7,Muy conforme con la calidad
13000002095,946,2,608.0,10,Podría mejorar el empaque
13000002096,1110,1,135.0,8,Volvería a comprar
13000002097,749,1,135.0,7,Todo perfecto
13000002098,1402,2,290.0,2,Podría mejorar el empaque
13000002099,284,1,162.0,9,Tardó un poco más de lo esperado
13000002100,679,1,296.0,8,Podría mejorar el empaque
13000002101,648,2,127.0,8,Podría mejorar el empaque
13000002102,1297,2,365.0,8,Tardó un poco más de lo esperado
13000002103,731,1,209.0,8,Tardó un poco más de lo esperado
13000002104,292,2,643.0,9,Volvería a comprar
13000002105,1252,1,480.0,5,Atención muy buena
13000002106,1340,1,44.0,8,
13000002107,1129,2,609.0,7,
13000002108,446,1,419.0,10,
13000002109,1111,1,265.0,6,Muy conforme con la calidad
13000002110,692,1,350.0,8,
13000002111,1456,1,,8,Tardó un poco más de lo esperado
13000002112,1430,1,520.0,8,Entrega rápida y producto excelente
13000002113,1347,2,343.0,9,Atención muy buena
13000002114,333,1,420.0,10,
13000002115,1454,1,32.0,6,Atención muy buena
13000002116,505,1,263.0,7,Todo perfecto
13000002117,926,2,517.0,8,Muy conforme con la calidad
13000002118,1067,1,530.0,8,Volvería a comprar
13000002119,590,1,110.0,6,Muy conforme con la calidad
13000002120,4,2,164.0,0,
13000002121,250,2,630.0,6,
13000002122,724,1,47.0,9,Entrega rápida y producto excelente
13000002123,965,2,442.0,7,Tardó un poco más de lo esperado
13000002124,110,1,450.0,10,Entrega rápida y producto excelente
13000002125,294,1,531.0,8,Entrega rápida y producto excelente
13000002126,1378,2,308.0,8,Podría mejorar el empaque
13000002127,757,1,337.0,8,Entrega rápida y producto excelente
13000002128,979,2,34.0,8,Volvería a comprar
13000002129,1034,1,215.0,8,Volvería a comprar
13000002130,1453,1,313.0,2,Entrega rápida y producto excelente
13000002131,165,2,195.0,5,Podría mejorar el empaque
13000002132,1296,2,136.0,3,Entrega rápida y producto excelente
13000002133,27,2,643.0,8,Todo perfecto
13000002134,540,2,97.0,5,Tardó un poco más de lo esperado
13000002135,615,1,327.0,6,Atención muy buena
13000002136,758,2,160.0,4,Volvería a comprar
13000002137,554,1,182.0,1,Muy conforme con la calidad
13000002138,537,1,594.0,4,Entrega rápida y producto excelente
13000002139,1170,1,273.0,9,Podría mejorar el empaque
13000002140,1130,1,606.0,7,Volvería a comprar
13000002141,711,2,429.0,10,Podría mejorar el empaque
13000002142,889,2,391.0,2,
13000002143,618,1,334.0,6,
13000002144,1236,1,485.0,9,Tardó un poco más de lo esperado
13000002145,552,1,521.0,9,Atención muy buena
13000002146,180,1,220.0,9,Muy conforme con la calidad
13000002147,619,1,581.0,6,Tardó un poco más de lo esperado
13000002148,627,2,180.0,9,Muy conforme con la calidad
13000002149,711,1,47.0,7,Tardó un poco más de lo esperado
13000002150,457,1,234.0,8,Entrega rápida y producto excelente
13000002151,679,1,533.0,10,Tardó un poco más de lo esperado
13000002152,1485,1,254.0,8,Podría mejorar el empaque
13000002153,642,1,624.0,4,Muy conforme con la calidad
13000002154,809,1,333.0,4,Todo perfecto
13000002155,809,2,357.0,2,Podría mejorar el empaque
13000002156,1326,1,604.0,8,Podría mejorar el empaque
13000002157,1322,1,641.0,5,Entrega rápida y producto excelente
13000002158,39,2,54.0,9,Entrega rápida y producto excelente
13000002159,393,1,448.0,8,Todo perfecto
13000002160,616,1,126.0,2,Entrega rápida y producto excelente
13000002161,1149,2,62.0,9,Podría mejorar el empaque
13000002162,193,2,525.0,10,Muy conforme con la calidad
13000002163,634,2,330.0,3,Volvería a comprar
13000002164,34,2,168.0,3,Todo perfecto
13000002165,468,1,419.0,10,Podría mejorar el empaque
13000002166,441,1,632.0,10,Todo perfecto
13000002167,77,2,417.0,7,Todo perfecto
13000002168,580,1,392.0,10,
13000002169,512,1,432.0,9,Volvería a comprar
13000002170,773,2,462.0,7,Podría mejorar el empaque
13000002171,215,1,109.0,7,Atención muy buena
13000002172,1150,2,149.0,5,Podría mejorar el empaque
13000002173,781,2,616.0,7,Muy conforme con la calidad
13000002174,6,2,425.0,7,Atención muy buena
13000002175,956,1,492.0,6,Atención muy buena
13000002176,665,1,295.0,8,Todo perfecto
13000002177,680,1,507.0,7,
13000002178,1311,2,253.0,1,Podría mejorar el empaque
13000002179,644,1,524.0,8,Podría mejorar el empaque
13000002180,1149,1,197.0,8,Entrega rápida y producto excelente
13000002181,945,2,497.0,4,
13000002182,506,1,352.0,10,Entrega rápida y producto excelente
13000002183,1374,1,38.0,7,Podría mejorar el empaque
13000002184,216,1,116.0,10,
13000002185,520,1,22.0,8,
13000002186,328,2,210.0,10,Tardó un poco más de lo esperado
13000002187,1110,1,452.0,7,Todo perfecto
13000002188,704,1,85.0,3,Entrega rápida y producto excelente
13000002189,326,1,372.0,10,Entrega rápida y producto excelente
13000002190,971,2,442.0,10,Podría mejorar el empaque
13000002191,991,1,479.0,8,Muy conforme con la calidad
13000002192,975,1,371.0,7,Tardó un poco más de lo esperado
13000002193,677,1,448.0,6,Atención muy buena
13000002194,527,2,424.0,8,Muy conforme con la calidad
13000002195,1054,1,483.0,10,Entrega rápida y producto excelente
13000002196,1336,1,104.0,10,Atención muy buena
13000002197,889,1,629.0,7,
13000002198,256,1,412.0,7,
13000002199,242,1,252.0,8,Podría mejorar el empaque
13000002200,244,1,176.0,10,
13000002201,706,1,81.0,10,Tardó un poco más de lo esperado
13000002202,1169,1,188.0,8,Atención muy buena
13000002203,618,2,388.0,6,
13000002204,1404,1,227.0,9,Todo perfecto
13000002205,1462,2,375.0,1,Muy conforme con la calidad
13000002206,525,1,283.0,10,Tardó un poco más de lo esperado
13000002207,574,1,14.0,4,Podría mejorar el empaque
13000002208,681,1,478.0,0,Atención muy buena
13000002209,748,1,117.0,3,Todo perfecto
13000002210,1266,1,113.0,5,Muy conforme con la calidad
13000002211,293,1,617.0,9,Todo perfecto
13000002212,555,2,641.0,5,Entrega rápida y producto excelente
13000002213,560,1,23.0,10,Tardó un poco más de lo esperado
13000002214,1021,2,319.0,10,Muy conforme con la calidad
13000002215,201,1,400.0,9,Atención muy buena
13000002216,1458,1,565.0,3,Entrega rápida y producto excelente
13000002217,528,1,405.0,1,Entrega rápida y producto excelente
13000002218,919,1,175.0,9,Tardó un poco más de lo esperado
