order_sk,order_date_sk,customer_sk,channel_sk,store_sk,ship_addr_sk,bill_addr_sk,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount
9601,80,437,2,1,1,816,PAID,ARS,39690.0,8334.9,0.0,48024.9
9602,351,554,1,,2825,1785,FULFILLED,ARS,19440.0,4082.4,900.0,24422.4
9603,2,948,1,,762,622,FULFILLED,ARS,15000.0,3150.0,1200.0,19350.0
9604,199,397,1,,817,2689,FULFILLED,ARS,42336.0,8890.56,0.0,51226.56
9605,105,988,2,4,4,1373,PAID,ARS,19440.0,4082.4,0.0,23522.4
9606,540,1216,1,,1285,2989,FULFILLED,ARS,28500.0,5985.0,1500.0,35985.0
9607,632,503,2,3,3,181,FULFILLED,ARS,15435.0,3241.35,0.0,18676.35
9608,111,687,1,,988,,FULFILLED,ARS,59940.0,12587.4,1200.0,73727.4
9609,148,1278,1,,1525,485,PAID,ARS,66372.0,13938.12,1200.0,81510.12
9610,227,114,2,2,2,,PAID,ARS,10800.0,2268.0,0.0,13068.0
9611,241,1315,2,3,3,937,PAID,ARS,42750.0,8977.5,0.0,51727.5
9612,194,436,1,,2842,1089,PAID,ARS,44040.0,9248.4,1200.0,54488.4
9613,3,54,1,,2412,1842,CANCELLED,ARS,51096.0,10730.16,1200.0,63026.16
9614,527,887,1,,2563,2613,FULFILLED,ARS,47250.0,9922.5,1200.0,58372.5
9615,599,852,2,1,1,1859,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
9616,153,176,1,,2740,927,CREATED,ARS,40500.0,8505.0,1500.0,50505.0
9617,360,996,2,1,1,32,FULFILLED,ARS,90480.0,19000.8,0.0,109480.8
9618,260,942,1,,2300,2625,PAID,ARS,38475.0,8079.75,900.0,47454.75
9619,190,909,2,1,1,3012,CANCELLED,ARS,66487.5,13962.38,0.0,80449.88
9620,493,610,1,,1698,1263,PAID,ARS,13230.0,2778.3,0.0,16008.3
9621,529,79,2,2,2,1233,FULFILLED,ARS,65550.0,13765.5,0.0,79315.5
9622,280,1003,1,,3001,866,FULFILLED,ARS,47025.0,9875.25,900.0,57800.25
9623,440,1140,2,1,1,2102,CANCELLED,ARS,29400.0,6174.0,0.0,35574.0
9624,2,887,1,,151,,PAID,ARS,31350.0,6583.5,0.0,37933.5
9625,466,396,2,1,1,455,FULFILLED,ARS,22680.0,4762.8,0.0,27442.8
9626,285,1193,1,,1882,646,PAID,ARS,81360.0,17085.6,1200.0,99645.6
9627,617,1010,1,,269,,FULFILLED,ARS,39600.0,8316.0,1200.0,49116.0
9628,69,327,1,,1433,646,PAID,ARS,24000.0,5040.0,1500.0,30540.0
9629,194,368,2,2,2,991,PAID,ARS,12936.0,2716.56,0.0,15652.56
9630,203,961,2,2,2,2706,PAID,ARS,35280.0,7408.8,0.0,42688.8
9631,393,52,1,,1945,1119,FULFILLED,ARS,83475.0,17529.75,1500.0,102504.75
9632,350,1300,2,2,2,3164,PAID,ARS,47025.0,9875.25,0.0,56900.25
9633,294,1079,1,,1339,675,FULFILLED,ARS,21600.0,4536.0,1500.0,27636.0
9634,82,1168,2,1,1,2127,FULFILLED,ARS,46305.0,9724.05,0.0,56029.05
9635,543,1254,1,,978,2146,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0
9636,85,277,1,,793,2126,CREATED,ARS,24000.0,5040.0,900.0,29940.0
9637,593,1252,2,2,2,2840,PAID,ARS,29400.0,6174.0,0.0,35574.0
9638,83,999,1,,931,1101,PAID,ARS,12000.0,2520.0,1500.0,16020.0
9639,574,907,1,,1117,772,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
9640,360,812,1,,2559,2155,PAID,ARS,30000.0,6300.0,900.0,37200.0
9641,357,240,1,,1557,3183,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
9642,54,1146,1,,459,1588,FULFILLED,ARS,44887.5,9426.38,900.0,55213.88
9643,480,1009,1,,2954,2810,FULFILLED,ARS,12540.0,2633.4,900.0,16073.4
9644,392,1059,2,3,3,3134,FULFILLED,ARS,96570.0,20279.7,0.0,116849.7
9645,100,1176,2,1,1,,FULFILLED,ARS,54870.0,11522.7,0.0,66392.7
9646,190,637,1,,1547,2450,FULFILLED,ARS,36000.0,7560.0,1500.0,45060.0
9647,143,1455,1,,153,398,CANCELLED,ARS,42750.0,8977.5,1200.0,52927.5
9648,116,696,1,,3049,2659,PAID,ARS,14700.0,3087.0,0.0,17787.0
9649,430,224,1,,3197,,FULFILLED,ARS,16170.0,3395.7,1500.0,21065.7
9650,439,1494,1,,172,591,FULFILLED,ARS,36600.0,7686.0,900.0,45186.0
9651,615,1022,1,,3059,2270,PAID,ARS,21384.0,4490.64,1200.0,27074.64
9652,570,1463,1,,1970,1192,FULFILLED,ARS,41400.0,8694.0,900.0,50994.0
9653,316,714,1,,439,26,FULFILLED,ARS,42750.0,8977.5,1200.0,52927.5
9654,352,714,1,,1200,501,FULFILLED,ARS,15000.0,3150.0,1200.0,19350.0
9655,630,1458,2,2,2,2831,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28
9656,428,239,2,2,2,275,PAID,ARS,54510.0,11447.1,0.0,65957.1
9657,635,525,1,,1054,,REFUNDED,ARS,45000.0,9450.0,1200.0,55650.0
9658,142,647,1,,1245,1012,PAID,ARS,31350.0,6583.5,1500.0,39433.5
9659,416,195,1,,118,940,FULFILLED,ARS,40635.0,8533.35,1200.0,50368.35
9660,187,558,2,4,4,1752,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
9661,533,1248,2,2,2,294,PAID,ARS,33120.0,6955.2,0.0,40075.2
9662,341,409,1,,2135,1889,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
9663,506,973,1,,328,117,CANCELLED,ARS,23940.0,5027.4,900.0,29867.4
9664,136,642,1,,1951,2267,REFUNDED,ARS,25080.0,5266.8,1500.0,31846.8
9665,314,533,1,,617,2804,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
9666,593,591,1,,2601,1095,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
9667,164,919,1,,2531,615,FULFILLED,ARS,64980.0,13645.8,900.0,79525.8
9668,182,578,1,,1646,2652,PAID,ARS,21600.0,4536.0,0.0,26136.0
9669,334,1238,2,3,3,1703,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
9670,361,614,1,,532,1403,PAID,ARS,79740.0,16745.4,1500.0,97985.4
9671,263,142,2,1,1,250,PAID,ARS,59976.0,12594.96,0.0,72570.96
9672,489,1046,2,4,4,2986,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
9673,209,127,1,,1684,1543,FULFILLED,ARS,41400.0,8694.0,0.0,50094.0
9674,242,1372,1,,2104,2165,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
9675,569,238,1,,2429,113,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
9676,535,1389,2,4,4,2710,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
9677,93,118,1,,3003,1508,CANCELLED,ARS,37044.0,7779.24,900.0,45723.24
9678,389,1047,2,3,3,380,CANCELLED,ARS,57000.0,11970.0,0.0,68970.0
9679,204,565,1,,3012,3054,FULFILLED,ARS,14700.0,3087.0,1500.0,19287.0
9680,478,499,1,,1578,218,REFUNDED,ARS,27000.0,5670.0,1200.0,33870.0
9681,194,252,1,,1099,445,FULFILLED,ARS,63900.0,13419.0,1200.0,78519.0
9682,576,1272,1,,265,3009,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
9683,282,1402,2,3,3,1370,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
9684,352,410,2,4,4,1330,FULFILLED,ARS,37620.0,7900.2,0.0,45520.2
9685,128,165,1,,1963,2565,FULFILLED,ARS,72000.0,15120.0,900.0,88020.0
9686,124,1065,2,4,4,2734,FULFILLED,ARS,31752.0,6667.92,0.0,38419.92
9687,176,1296,2,2,2,3204,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
9688,383,855,1,,82,459,FULFILLED,ARS,94020.0,19744.2,1500.0,115264.2
9689,205,1238,1,,2283,2060,PAID,ARS,14700.0,3087.0,1200.0,18987.0
9690,564,912,1,,2112,1797,CANCELLED,ARS,76950.0,16159.5,0.0,93109.5
9691,352,1104,2,4,4,2942,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
9692,421,659,1,,1320,1179,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
9693,121,220,2,3,3,,PAID,ARS,23520.0,4939.2,0.0,28459.2
9694,608,1198,1,,2372,1448,CANCELLED,ARS,69000.0,14490.0,1500.0,84990.0
9695,20,409,2,4,4,772,FULFILLED,ARS,36450.0,7654.5,0.0,44104.5
9696,176,839,1,,818,329,FULFILLED,ARS,10584.0,2222.64,900.0,13706.64
9697,294,80,1,,1628,1088,FULFILLED,ARS,14250.0,2992.5,900.0,18142.5
9698,99,1330,1,,1029,2368,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0
9699,65,1104,1,,800,1525,FULFILLED,ARS,11340.0,2381.4,1200.0,14921.4
9700,373,749,1,,2171,1981,PAID,ARS,24696.0,5186.16,900.0,30782.16
9701,538,719,1,,2851,1156,FULFILLED,ARS,19440.0,4082.4,1200.0,24722.4
9702,503,809,1,,1955,2342,FULFILLED,ARS,28770.0,6041.7,900.0,35711.7
9703,569,1284,1,,2419,855,FULFILLED,ARS,14250.0,2992.5,900.0,18142.5
9704,258,1354,1,,355,3021,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0
9705,275,653,1,,1779,,FULFILLED,ARS,19440.0,4082.4,1200.0,24722.4
9706,588,351,1,,2666,930,FULFILLED,ARS,53400.0,11214.0,900.0,65514.0
9707,541,199,1,,1542,221,CANCELLED,ARS,64800.0,13608.0,1500.0,79908.0
9708,131,619,1,,1919,466,PAID,ARS,31500.0,6615.0,1200.0,39315.0
9709,259,1413,2,1,1,580,FULFILLED,ARS,22680.0,4762.8,0.0,27442.8
9710,131,467,2,4,4,91,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
9711,246,338,2,4,4,,FULFILLED,ARS,23940.0,5027.4,0.0,28967.4
9712,525,415,2,1,1,2352,FULFILLED,ARS,35910.0,7541.1,0.0,43451.1
9713,140,1337,2,2,2,2235,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
9714,73,444,1,,661,2399,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
9715,615,812,1,,181,424,FULFILLED,ARS,44400.0,9324.0,0.0,53724.0
9716,459,265,1,,732,1787,FULFILLED,ARS,45030.0,9456.3,1200.0,55686.3
9717,517,748,2,1,1,2943,CANCELLED,ARS,21600.0,4536.0,0.0,26136.0
9718,50,945,1,,960,1240,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
9719,61,1347,2,2,2,1051,FULFILLED,ARS,13230.0,2778.3,0.0,16008.3
9720,86,744,1,,1939,1898,PAID,ARS,32400.0,6804.0,900.0,40104.0
9721,219,1274,1,,2724,742,PAID,ARS,35343.0,7422.03,900.0,43665.03
9722,398,758,1,,1892,597,FULFILLED,ARS,15000.0,3150.0,900.0,19050.0
9723,217,851,1,,1262,2447,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6
9724,214,1026,2,4,4,2021,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
9725,303,1185,1,,1229,2887,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
9726,341,193,1,,798,2953,FULFILLED,ARS,13500.0,2835.0,900.0,17235.0
9727,237,1322,1,,126,1052,CANCELLED,ARS,29400.0,6174.0,1200.0,36774.0
9728,557,1405,1,,686,956,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
9729,3,757,1,,1078,1940,CREATED,ARS,28500.0,5985.0,1500.0,35985.0
9730,631,1146,2,2,2,2827,FULFILLED,ARS,57960.0,12171.6,0.0,70131.6
9731,182,404,2,2,2,2181,PAID,ARS,23520.0,4939.2,0.0,28459.2
9732,335,888,1,,39,1238,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
9733,520,841,2,4,4,2078,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
9734,456,159,1,,450,1374,FULFILLED,ARS,37035.0,7777.35,1200.0,46012.35
9735,153,1376,2,1,1,1047,FULFILLED,ARS,26460.0,5556.6,0.0,32016.6
9736,492,1105,2,1,1,2446,FULFILLED,ARS,67260.0,14124.6,0.0,81384.6
9737,57,165,2,1,1,1410,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
9738,519,1356,1,,2611,1718,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
9739,249,692,2,1,1,41,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
9740,236,661,1,,2636,305,PAID,ARS,21600.0,4536.0,0.0,26136.0
9741,260,1170,2,2,2,1216,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28
9742,150,195,2,2,2,1273,PAID,ARS,71100.0,14931.0,0.0,86031.0
9743,628,430,1,,766,192,PAID,ARS,68868.0,14462.28,1500.0,84830.28
9744,395,1087,2,4,4,745,FULFILLED,ARS,28350.0,5953.5,0.0,34303.5
9745,452,759,2,2,2,1945,FULFILLED,ARS,11970.0,2513.7,0.0,14483.7
9746,20,1419,1,,817,1496,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
9747,12,423,1,,2217,,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
9748,202,1181,1,,2330,,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
9749,168,1457,1,,1011,,PAID,ARS,10800.0,2268.0,900.0,13968.0
9750,212,647,2,1,1,2573,FULFILLED,ARS,23940.0,5027.4,0.0,28967.4
9751,505,1451,1,,532,2869,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5
9752,316,809,2,1,1,1458,PAID,ARS,25260.0,5304.6,0.0,30564.6
9753,177,978,2,1,1,852,CANCELLED,ARS,24696.0,5186.16,0.0,29882.16
9754,476,1199,1,,2384,282,PAID,ARS,28350.0,5953.5,1200.0,35503.5
9755,121,1053,1,,299,2529,PAID,ARS,11760.0,2469.6,1500.0,15729.6
9756,54,1348,2,3,3,2028,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5
9757,443,717,2,3,3,1635,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
9758,1,88,1,,1377,3086,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
9759,304,938,2,4,4,3123,FULFILLED,ARS,57372.0,12048.12,0.0,69420.12
9760,251,1148,2,4,4,1963,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
9761,327,63,2,2,2,253,FULFILLED,ARS,45900.0,9639.0,0.0,55539.0
9762,524,835,1,,2485,2840,FULFILLED,ARS,46080.0,9676.8,1500.0,57256.8
9763,323,921,1,,970,119,FULFILLED,ARS,62790.0,13185.9,900.0,76875.9
9764,65,658,1,,1132,,PAID,ARS,25200.0,5292.0,900.0,31392.0
9765,135,901,2,3,3,1276,FULFILLED,ARS,58080.0,12196.8,0.0,70276.8
9766,460,1193,1,,1834,111,FULFILLED,ARS,31350.0,6583.5,1500.0,39433.5
9767,389,324,2,4,4,93,FULFILLED,ARS,50610.0,10628.1,0.0,61238.1
9768,244,17,1,,1214,418,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6
9769,334,239,1,,124,237,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
9770,118,490,1,,2053,2625,PAID,ARS,28200.0,5922.0,0.0,34122.0
9771,298,1265,1,,808,271,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
9772,418,509,2,3,3,2022,FULFILLED,ARS,23940.0,5027.4,0.0,28967.4
9773,341,1037,1,,283,2472,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
9774,92,547,1,,986,2344,FULFILLED,ARS,25050.0,5260.5,1200.0,31510.5
9775,233,634,2,1,1,2318,FULFILLED,ARS,10584.0,2222.64,0.0,12806.64
9776,371,1422,1,,1121,2495,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0
9777,157,70,1,,2838,817,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0
9778,100,729,2,2,2,60,FULFILLED,ARS,69825.0,14663.25,0.0,84488.25
9779,616,890,1,,348,1207,PAID,ARS,34200.0,7182.0,1200.0,42582.0
9780,253,955,1,,2001,286,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
9781,324,1004,2,3,3,1906,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
9782,53,727,1,,1150,2900,FULFILLED,ARS,114030.0,23946.3,900.0,138876.3
9783,178,1231,1,,1471,1595,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0
9784,218,861,1,,1666,646,FULFILLED,ARS,45600.0,9576.0,1200.0,56376.0
9785,593,665,1,,1795,2832,CANCELLED,ARS,24000.0,5040.0,900.0,29940.0
9786,307,893,2,3,3,2017,CANCELLED,ARS,40800.0,8568.0,0.0,49368.0
9787,230,501,1,,1246,241,CANCELLED,ARS,13500.0,2835.0,900.0,17235.0
9788,28,205,1,,1771,2812,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
9789,398,1213,1,,2020,1544,FULFILLED,ARS,24000.0,5040.0,1500.0,30540.0
9790,626,572,2,2,2,2974,PAID,ARS,38760.0,8139.6,0.0,46899.6
9791,21,215,1,,2381,,FULFILLED,ARS,51300.0,10773.0,1200.0,63273.0
9792,92,968,1,,216,,FULFILLED,ARS,30000.0,6300.0,1500.0,37800.0
9793,587,1489,2,2,2,,CANCELLED,ARS,12000.0,2520.0,0.0,14520.0
9794,532,1413,1,,1833,82,PAID,ARS,13230.0,2778.3,1500.0,17508.3
9795,43,1124,1,,1796,1542,FULFILLED,ARS,59925.0,12584.25,1200.0,73709.25
9796,271,830,1,,2301,854,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6
9797,250,210,2,1,1,1412,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
9798,261,427,1,,213,2983,FULFILLED,ARS,38400.0,8064.0,1500.0,47964.0
9799,154,31,2,4,4,2161,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
9800,265,280,2,1,1,588,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
9801,297,867,2,3,3,615,REFUNDED,ARS,28500.0,5985.0,0.0,34485.0
9802,514,176,1,,1356,1462,FULFILLED,ARS,25080.0,5266.8,900.0,31246.8
9803,141,761,2,3,3,2793,FULFILLED,ARS,85500.0,17955.0,0.0,103455.0
9804,244,897,2,2,2,,CREATED,ARS,36000.0,7560.0,0.0,43560.0
9805,245,1315,1,,698,1863,FULFILLED,ARS,66600.0,13986.0,0.0,80586.0
9806,162,606,1,,1810,877,FULFILLED,ARS,60900.0,12789.0,900.0,74589.0
9807,438,1444,1,,2433,2674,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
9808,315,1320,2,3,3,634,PAID,ARS,32400.0,6804.0,0.0,39204.0
9809,69,348,1,,847,2261,FULFILLED,ARS,30780.0,6463.8,900.0,38143.8
9810,219,1226,2,2,2,140,PAID,ARS,30000.0,6300.0,0.0,36300.0
9811,150,1489,1,,727,2230,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
9812,397,293,2,4,4,2297,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
9813,83,232,2,4,4,,FULFILLED,ARS,16500.0,3465.0,0.0,19965.0
9814,254,553,2,2,2,666,REFUNDED,ARS,10260.0,2154.6,0.0,12414.6
9815,374,434,1,,84,1347,FULFILLED,ARS,62400.0,13104.0,1500.0,77004.0
9816,42,184,2,4,4,26,FULFILLED,ARS,70200.0,14742.0,0.0,84942.0
9817,177,1384,1,,2360,,PAID,ARS,11970.0,2513.7,1200.0,15683.7
9818,282,428,2,2,2,940,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
9819,269,1174,1,,1441,256,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
9820,607,1383,2,4,4,546,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
9821,119,315,2,3,3,1750,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
9822,110,1468,1,,1383,392,CANCELLED,ARS,44550.0,9355.5,0.0,53905.5
9823,423,725,2,2,2,1585,CREATED,ARS,50490.0,10602.9,0.0,61092.9
9824,188,893,1,,3153,,PAID,ARS,30000.0,6300.0,1200.0,37500.0
9825,200,945,1,,2266,,FULFILLED,ARS,37620.0,7900.2,1200.0,46720.2
9826,166,1029,1,,876,,REFUNDED,ARS,54562.5,11458.12,1200.0,67220.62
9827,148,897,2,1,1,,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
9828,277,459,1,,1837,2871,FULFILLED,ARS,54360.0,11415.6,1200.0,66975.6
9829,36,1409,1,,1376,1781,FULFILLED,ARS,24696.0,5186.16,1500.0,31382.16
9830,485,1062,1,,92,577,REFUNDED,ARS,13500.0,2835.0,900.0,17235.0
9831,526,632,2,3,3,35,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
9832,5,644,2,2,2,1481,FULFILLED,ARS,57000.0,11970.0,0.0,68970.0
9833,161,150,2,4,4,875,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
9834,304,769,1,,924,1087,FULFILLED,ARS,14175.0,2976.75,900.0,18051.75
9835,31,415,2,3,3,909,REFUNDED,ARS,86790.0,18225.9,0.0,105015.9
9836,486,1003,2,1,1,2119,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
9837,135,1420,2,1,1,,REFUNDED,ARS,28500.0,5985.0,0.0,34485.0
9838,253,609,1,,2924,945,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
9839,452,434,2,4,4,512,FULFILLED,ARS,25500.0,5355.0,0.0,30855.0
9840,117,203,1,,2984,41,FULFILLED,ARS,60930.0,12795.3,0.0,73725.3
9841,456,871,2,2,2,1338,CANCELLED,ARS,22800.0,4788.0,0.0,27588.0
9842,398,895,1,,2574,914,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
9843,41,1427,2,4,4,182,FULFILLED,ARS,16170.0,3395.7,0.0,19565.7
9844,282,318,1,,1477,917,FULFILLED,ARS,79308.0,16654.68,900.0,96862.68
9845,441,143,1,,2829,718,FULFILLED,ARS,58080.0,12196.8,1200.0,71476.8
9846,200,824,2,3,3,253,CANCELLED,ARS,48825.0,10253.25,0.0,59078.25
9847,308,828,1,,2545,2009,FULFILLED,ARS,13230.0,2778.3,1500.0,17508.3
9848,226,534,1,,1251,276,PAID,ARS,24000.0,5040.0,900.0,29940.0
9849,144,958,1,,857,786,FULFILLED,ARS,16170.0,3395.7,900.0,20465.7
9850,261,541,2,4,4,624,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
9851,467,884,2,4,4,1389,CREATED,ARS,49200.0,10332.0,0.0,59532.0
9852,562,1020,2,4,4,,FULFILLED,ARS,79200.0,16632.0,0.0,95832.0
9853,166,603,1,,95,1628,FULFILLED,ARS,52248.0,10972.08,900.0,64120.08
9854,112,1325,1,,580,1199,FULFILLED,ARS,16500.0,3465.0,0.0,19965.0
9855,2,1287,1,,3155,176,FULFILLED,ARS,20520.0,4309.2,900.0,25729.2
9856,341,1246,1,,1167,163,PAID,ARS,22800.0,4788.0,1200.0,28788.0
9857,323,918,1,,1009,44,FULFILLED,ARS,25200.0,5292.0,900.0,31392.0
9858,491,137,2,3,3,868,FULFILLED,ARS,64500.0,13545.0,0.0,78045.0
9859,482,1029,1,,3067,1016,PAID,ARS,70200.0,14742.0,900.0,85842.0
9860,522,233,2,4,4,2987,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
9861,368,1379,1,,948,2051,FULFILLED,ARS,75750.0,15907.5,0.0,91657.5
9862,507,218,2,4,4,1756,FULFILLED,ARS,75780.0,15913.8,0.0,91693.8
9863,574,1027,1,,1575,3012,FULFILLED,ARS,71244.0,14961.24,1200.0,87405.24
9864,327,1372,2,1,1,2331,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
9865,34,1214,1,,2112,2968,FULFILLED,ARS,28200.0,5922.0,1200.0,35322.0
9866,197,1405,2,4,4,123,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
9867,128,1218,2,2,2,560,REFUNDED,ARS,21600.0,4536.0,0.0,26136.0
9868,550,788,1,,1729,1103,PAID,ARS,49200.0,10332.0,900.0,60432.0
9869,153,1274,2,2,2,1092,REFUNDED,ARS,29160.0,6123.6,0.0,35283.6
9870,317,553,1,,2513,3182,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0
9871,625,1075,2,4,4,3109,CANCELLED,ARS,10260.0,2154.6,0.0,12414.6
9872,493,538,1,,2305,1902,FULFILLED,ARS,59520.0,12499.2,900.0,72919.2
9873,428,160,1,,1310,1272,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
9874,120,908,1,,2181,1225,REFUNDED,ARS,21600.0,4536.0,1500.0,27636.0
9875,528,750,1,,1136,,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
9876,257,486,1,,2436,1365,FULFILLED,ARS,35640.0,7484.4,1200.0,44324.4
9877,555,171,2,2,2,1087,FULFILLED,ARS,58800.0,12348.0,0.0,71148.0
9878,197,22,1,,1785,,PAID,ARS,25500.0,5355.0,1200.0,32055.0
9879,443,610,1,,539,,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
9880,163,1465,1,,2097,1733,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
9881,69,1288,2,4,4,743,FULFILLED,ARS,52920.0,11113.2,0.0,64033.2
9882,518,613,1,,769,1092,CANCELLED,ARS,27000.0,5670.0,900.0,33570.0
9883,541,342,2,2,2,1604,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0
9884,167,743,2,2,2,776,FULFILLED,ARS,55935.0,11746.35,0.0,67681.35
9885,457,14,2,2,2,2788,FULFILLED,ARS,14175.0,2976.75,0.0,17151.75
9886,75,1047,2,4,4,2110,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
9887,438,1464,1,,2425,2878,FULFILLED,ARS,36450.0,7654.5,0.0,44104.5
9888,112,1263,1,,846,2675,FULFILLED,ARS,24300.0,5103.0,1200.0,30603.0
9889,490,1384,1,,3151,,CREATED,ARS,14250.0,2992.5,0.0,17242.5
9890,447,564,1,,651,1751,PAID,ARS,22800.0,4788.0,1200.0,28788.0
9891,339,1405,1,,2736,2607,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0
9892,408,188,1,,413,,PAID,ARS,39720.0,8341.2,1200.0,49261.2
9893,298,1496,2,3,3,2761,FULFILLED,ARS,39690.0,8334.9,0.0,48024.9
9894,280,1360,2,1,1,1656,FULFILLED,ARS,53352.0,11203.92,0.0,64555.92
9895,19,622,2,4,4,302,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
9896,239,386,1,,485,2826,FULFILLED,ARS,26460.0,5556.6,0.0,32016.6
9897,398,214,2,3,3,2201,FULFILLED,ARS,84450.0,17734.5,0.0,102184.5
9898,25,895,1,,1446,2489,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
9899,502,837,2,3,3,1680,CANCELLED,ARS,34200.0,7182.0,0.0,41382.0
9900,621,829,2,1,1,2473,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
9901,507,1037,1,,3131,1548,PAID,ARS,55080.0,11566.8,1200.0,67846.8
9902,441,1059,2,1,1,38,PAID,ARS,32400.0,6804.0,0.0,39204.0
9903,411,66,1,,256,,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
9904,158,939,2,2,2,2745,PAID,ARS,10584.0,2222.64,0.0,12806.64
9905,500,489,2,3,3,,REFUNDED,ARS,69660.0,14628.6,0.0,84288.6
9906,15,1208,2,1,1,2317,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
9907,544,1172,2,4,4,1579,PAID,ARS,15675.0,3291.75,0.0,18966.75
