session_id,date_sk,customer_sk,channel_sk,started_at,ended_at,source,device
11000085074,327,51.0,,2024-11-22 09:04:52,2024-11-22 09:59:52,direct,mobile
11000085075,322,,,2024-11-17 23:41:46,2024-11-18 00:39:46,ads,mobile
11000085076,568,733.0,,2025-07-21 22:37:00,2025-07-21 22:53:00,ads,desktop
11000085077,578,301.0,,2025-07-31 06:17:59,2025-07-31 06:53:59,direct,mobile
11000085078,569,1462.0,,2025-07-22 23:05:41,2025-07-22 23:35:41,direct,mobile
11000085079,55,553.0,,2024-02-24 01:15:34,2024-02-24 01:45:34,ads,mobile
11000085080,390,382.0,,2025-01-24 09:31:12,2025-01-24 09:51:12,direct,desktop
11000085081,558,,,2025-07-11 14:47:26,2025-07-11 15:20:26,direct,desktop
11000085082,325,595.0,,2024-11-20 02:14:07,2024-11-20 03:11:07,referral,mobile
11000085083,77,,,2024-03-17 16:53:59,2024-03-17 17:46:59,email,mobile
11000085084,151,653.0,,2024-05-30 03:42:10,2024-05-30 04:40:10,referral,mobile
11000085085,44,,,2024-02-13 21:00:36,2024-02-13 21:10:36,referral,desktop
11000085086,283,410.0,,2024-10-09 07:41:13,2024-10-09 07:58:13,direct,mobile
11000085087,446,421.0,,2025-03-21 16:23:56,2025-03-21 17:20:56,direct,tablet
11000085088,14,,,2024-01-14 00:38:59,2024-01-14 00:57:59,direct,mobile
11000085089,492,1469.0,,2025-05-06 12:06:26,2025-05-06 12:26:26,social,mobile
11000085090,186,1254.0,,2024-07-04 11:56:01,2024-07-04 12:20:01,direct,mobile
11000085091,480,,,2025-04-24 16:37:53,2025-04-24 17:14:53,direct,desktop
11000085092,397,,,2025-01-31 12:24:16,2025-01-31 13:04:16,referral,desktop
11000085093,84,1004.0,,2024-03-24 18:07:49,2024-03-24 18:40:49,ads,desktop
11000085094,183,1197.0,,2024-07-01 23:28:34,2024-07-02 00:28:34,social,mobile
11000085095,192,,,2024-07-10 11:12:08,2024-07-10 11:59:08,social,desktop
11000085096,85,,,2024-03-25 15:41:48,2024-03-25 15:49:48,ads,tablet
11000085097,409,,,2025-02-12 04:58:05,2025-02-12 05:29:05,email,mobile
11000085098,529,556.0,,2025-06-12 14:51:37,2025-06-12 15:01:37,referral,desktop
11000085099,22,,,2024-01-22 15:52:33,2024-01-22 16:45:33,ads,mobile
11000085100,453,,,2025-03-28 02:56:44,2025-03-28 03:52:44,direct,mobile
11000085101,218,,,2024-08-05 15:43:41,2024-08-05 16:31:41,direct,mobile
11000085102,606,,,2025-08-28 14:20:31,2025-08-28 14:50:31,ads,desktop
11000085103,487,,,2025-05-01 02:42:34,2025-05-01 02:58:34,direct,desktop
11000085104,631,77.0,,2025-09-22 09:33:48,2025-09-22 10:10:48,social,desktop
11000085105,630,846.0,,2025-09-21 09:06:58,2025-09-21 09:37:58,direct,mobile
11000085106,218,,,2024-08-05 15:30:43,2024-08-05 15:44:43,ads,mobile
11000085107,302,,,2024-10-28 10:33:53,2024-10-28 11:24:53,direct,desktop
11000085108,113,1286.0,,2024-04-22 02:54:36,2024-04-22 03:00:36,ads,mobile
11000085109,309,471.0,,2024-11-04 13:03:10,2024-11-04 13:45:10,email,desktop
11000085110,451,,,2025-03-26 15:50:07,2025-03-26 16:04:07,referral,mobile
11000085111,5,,,2024-01-05 09:05:18,2024-01-05 09:18:18,ads,desktop
11000085112,72,,,2024-03-12 14:53:09,2024-03-12 15:40:09,email,desktop
11000085113,345,1336.0,,2024-12-10 23:22:35,2024-12-11 00:17:35,email,desktop
11000085114,547,,,2025-06-30 13:12:54,2025-06-30 13:13:54,email,desktop
11000085115,156,937.0,,2024-06-04 13:40:25,2024-06-04 14:40:25,direct,mobile
11000085116,81,,,2024-03-21 20:41:24,2024-03-21 21:04:24,direct,mobile
11000085117,528,1222.0,,2025-06-11 02:22:55,2025-06-11 02:59:55,direct,tablet
11000085118,619,,,2025-09-10 21:42:21,2025-09-10 22:01:21,ads,mobile
11000085119,206,1189.0,,2024-07-24 02:04:17,2024-07-24 02:31:17,referral,desktop
11000085120,43,1497.0,,2024-02-12 02:50:07,2024-02-12 03:14:07,referral,mobile
11000085121,510,,,2025-05-24 23:31:27,2025-05-25 00:07:27,ads,desktop
11000085122,229,1385.0,,2024-08-16 09:17:19,2024-08-16 09:18:19,ads,mobile
11000085123,612,,,2025-09-03 12:09:05,2025-09-03 13:08:05,ads,mobile
11000085124,210,,,2024-07-28 07:43:59,2024-07-28 07:53:59,referral,mobile
11000085125,353,190.0,,2024-12-18 22:55:38,2024-12-18 22:57:38,social,tablet
11000085126,235,1199.0,,2024-08-22 00:58:43,2024-08-22 01:13:43,ads,mobile
11000085127,617,235.0,,2025-09-08 18:30:35,2025-09-08 19:01:35,email,mobile
11000085128,297,1497.0,,2024-10-23 08:42:14,2024-10-23 09:23:14,social,mobile
11000085129,535,299.0,,2025-06-18 01:14:31,2025-06-18 01:49:31,social,desktop
11000085130,481,991.0,,2025-04-25 20:09:03,2025-04-25 20:31:03,direct,mobile
11000085131,144,1385.0,,2024-05-23 15:14:45,2024-05-23 15:42:45,email,desktop
11000085132,103,118.0,,2024-04-12 08:46:29,2024-04-12 09:13:29,email,mobile
11000085133,631,1378.0,,2025-09-22 12:05:05,2025-09-22 12:50:05,ads,desktop
11000085134,565,61.0,,2025-07-18 13:38:14,,social,mobile
11000085135,566,,,2025-07-19 02:49:59,2025-07-19 03:18:59,ads,mobile
11000085136,153,,,2024-06-01 08:29:26,2024-06-01 09:13:26,direct,mobile
11000085137,297,,,2024-10-23 03:48:29,2024-10-23 04:24:29,social,mobile
11000085138,192,,,2024-07-10 00:00:44,2024-07-10 00:57:44,direct,desktop
11000085139,623,1369.0,,2025-09-14 11:29:24,2025-09-14 12:25:24,ads,mobile
11000085140,232,,,2024-08-19 18:51:04,2024-08-19 19:39:04,direct,mobile
11000085141,362,1418.0,,2024-12-27 10:06:28,2024-12-27 10:42:28,direct,mobile
11000085142,253,772.0,,2024-09-09 09:35:44,2024-09-09 10:23:44,ads,mobile
11000085143,394,123.0,,2025-01-28 05:10:45,2025-01-28 05:13:45,email,mobile
11000085144,499,496.0,,2025-05-13 02:20:03,2025-05-13 02:23:03,referral,mobile
11000085145,538,,,2025-06-21 05:41:31,2025-06-21 06:30:31,email,mobile
11000085146,236,1057.0,,2024-08-23 05:15:47,2024-08-23 05:52:47,email,desktop
11000085147,142,1353.0,,2024-05-21 14:40:32,2024-05-21 15:37:32,social,mobile
11000085148,168,,,2024-06-16 14:17:45,,direct,mobile
11000085149,64,825.0,,2024-03-04 00:14:47,2024-03-04 00:22:47,referral,mobile
11000085150,143,937.0,,2024-05-22 16:56:19,2024-05-22 17:39:19,social,mobile
11000085151,417,313.0,,2025-02-20 04:42:13,2025-02-20 05:20:13,referral,mobile
11000085152,436,1215.0,,2025-03-11 13:03:33,2025-03-11 14:02:33,direct,desktop
11000085153,86,570.0,,2024-03-26 00:48:35,2024-03-26 01:20:35,direct,mobile
11000085154,312,,,2024-11-07 23:23:04,2024-11-08 00:03:04,ads,mobile
11000085155,282,733.0,,2024-10-08 22:26:16,2024-10-08 22:55:16,email,mobile
11000085156,260,352.0,,2024-09-16 20:03:37,2024-09-16 20:17:37,direct,mobile
11000085157,159,1349.0,,2024-06-07 20:49:01,2024-06-07 21:23:01,social,mobile
11000085158,265,691.0,,2024-09-21 16:06:33,2024-09-21 16:22:33,direct,mobile
11000085159,301,,,2024-10-27 15:45:29,,email,mobile
11000085160,566,381.0,,2025-07-19 10:17:22,2025-07-19 11:06:22,direct,mobile
11000085161,161,996.0,,2024-06-09 15:19:01,2024-06-09 15:33:01,direct,mobile
11000085162,222,,,2024-08-09 04:33:48,2024-08-09 05:33:48,direct,mobile
11000085163,300,350.0,,2024-10-26 06:59:08,2024-10-26 07:14:08,direct,mobile
11000085164,600,1159.0,,2025-08-22 21:00:10,2025-08-22 21:58:10,ads,desktop
11000085165,465,1059.0,,2025-04-09 05:08:50,2025-04-09 06:07:50,direct,mobile
11000085166,317,696.0,,2024-11-12 20:48:04,2024-11-12 21:41:04,direct,desktop
11000085167,632,190.0,,2025-09-23 17:40:19,2025-09-23 18:35:19,ads,mobile
11000085168,366,217.0,,2024-12-31 14:12:03,2024-12-31 14:58:03,ads,desktop
11000085169,95,122.0,,2024-04-04 15:09:08,2024-04-04 15:37:08,ads,mobile
11000085170,232,230.0,,2024-08-19 04:06:42,2024-08-19 04:45:42,ads,mobile
11000085171,455,1071.0,,2025-03-30 21:46:56,2025-03-30 22:33:56,email,desktop
11000085172,586,,,2025-08-08 08:39:45,2025-08-08 09:38:45,referral,mobile
11000085173,214,1382.0,,2024-08-01 19:54:45,2024-08-01 19:55:45,referral,tablet
11000085174,463,,,2025-04-07 05:38:29,2025-04-07 05:40:29,ads,mobile
11000085175,497,1022.0,,2025-05-11 14:34:08,2025-05-11 15:13:08,ads,mobile
11000085176,105,131.0,,2024-04-14 18:26:51,2024-04-14 19:05:51,email,desktop
11000085177,184,667.0,,2024-07-02 02:39:49,2024-07-02 02:54:49,email,mobile
11000085178,64,,,2024-03-04 09:27:58,2024-03-04 10:23:58,email,desktop
11000085179,282,,,2024-10-08 21:51:51,2024-10-08 22:27:51,direct,mobile
11000085180,125,,,2024-05-04 01:13:43,2024-05-04 01:23:43,ads,mobile
11000085181,291,976.0,,2024-10-17 00:41:13,2024-10-17 01:23:13,direct,tablet
11000085182,377,104.0,,2025-01-11 16:35:33,2025-01-11 17:13:33,ads,tablet
11000085183,581,1135.0,,2025-08-03 04:29:36,2025-08-03 05:13:36,referral,desktop
11000085184,496,,,2025-05-10 01:00:58,2025-05-10 01:24:58,ads,mobile
11000085185,211,1140.0,,2024-07-29 10:49:31,2024-07-29 11:01:31,social,mobile
11000085186,483,,,2025-04-27 22:00:04,2025-04-27 22:11:04,direct,mobile
11000085187,384,422.0,,2025-01-18 15:16:55,2025-01-18 15:30:55,ads,mobile
11000085188,53,290.0,,2024-02-22 08:25:51,2024-02-22 08:47:51,ads,mobile
11000085189,622,,,2025-09-13 21:35:32,2025-09-13 22:05:32,direct,desktop
11000085190,141,486.0,,2024-05-20 11:00:15,2024-05-20 11:01:15,ads,desktop
11000085191,351,,,2024-12-16 05:01:06,2024-12-16 05:37:06,ads,desktop
11000085192,369,53.0,,2025-01-03 12:59:10,2025-01-03 13:39:10,direct,mobile
11000085193,475,1031.0,,2025-04-19 05:05:10,2025-04-19 05:22:10,ads,desktop
11000085194,245,1227.0,,2024-09-01 19:59:17,2024-09-01 20:20:17,direct,mobile
11000085195,91,1375.0,,2024-03-31 19:20:08,2024-03-31 20:06:08,referral,desktop
11000085196,75,,,2024-03-15 00:03:02,2024-03-15 00:17:02,direct,desktop
11000085197,180,1264.0,,2024-06-28 17:21:57,2024-06-28 17:27:57,direct,mobile
11000085198,593,,,2025-08-15 16:59:59,2025-08-15 17:53:59,referral,desktop
11000085199,505,,,2025-05-19 03:44:32,2025-05-19 04:15:32,direct,mobile
11000085200,546,,,2025-06-29 06:27:58,2025-06-29 07:10:58,ads,mobile
11000085201,212,,,2024-07-30 01:36:31,,direct,mobile
11000085202,373,,,2025-01-07 06:37:23,2025-01-07 07:03:23,direct,mobile
11000085203,92,737.0,,2024-04-01 09:41:14,2024-04-01 10:08:14,referral,mobile
11000085204,406,876.0,,2025-02-09 21:52:54,,ads,desktop
11000085205,98,1189.0,,2024-04-07 22:25:31,2024-04-07 22:48:31,direct,desktop
11000085206,628,1388.0,,2025-09-19 14:05:55,2025-09-19 14:20:55,email,desktop
11000085207,242,1369.0,,2024-08-29 17:01:16,2024-08-29 17:45:16,direct,mobile
11000085208,97,992.0,,2024-04-06 15:52:50,2024-04-06 16:02:50,ads,desktop
11000085209,255,,,2024-09-11 03:33:52,2024-09-11 03:57:52,social,desktop
11000085210,397,,,2025-01-31 19:20:19,2025-01-31 20:16:19,direct,tablet
11000085211,395,,,2025-01-29 07:22:05,,direct,mobile
11000085212,228,496.0,,2024-08-15 22:51:07,2024-08-15 22:56:07,referral,mobile
11000085213,371,629.0,,2025-01-05 18:10:07,2025-01-05 18:39:07,social,desktop
11000085214,118,645.0,,2024-04-27 08:23:57,2024-04-27 08:33:57,ads,desktop
11000085215,577,,,2025-07-30 01:07:06,2025-07-30 01:31:06,email,mobile
11000085216,492,838.0,,2025-05-06 13:55:16,2025-05-06 14:44:16,referral,mobile
11000085217,139,301.0,,2024-05-18 19:37:16,2024-05-18 20:11:16,ads,mobile
11000085218,28,265.0,,2024-01-28 11:08:01,2024-01-28 11:45:01,social,desktop
11000085219,181,61.0,,2024-06-29 05:15:46,2024-06-29 05:59:46,direct,desktop
11000085220,599,1378.0,,2025-08-21 01:30:37,2025-08-21 02:23:37,ads,mobile
11000085221,588,,,2025-08-10 07:45:55,2025-08-10 07:49:55,social,desktop
11000085222,385,,,2025-01-19 04:47:17,,referral,mobile
11000085223,589,327.0,,2025-08-11 12:03:11,2025-08-11 12:18:11,ads,mobile
11000085224,171,914.0,,2024-06-19 20:36:43,2024-06-19 21:08:43,ads,mobile
11000085225,552,,,2025-07-05 03:26:08,2025-07-05 04:12:08,direct,mobile
11000085226,576,1428.0,,2025-07-29 02:54:58,2025-07-29 03:33:58,ads,mobile
11000085227,289,81.0,,2024-10-15 09:09:40,2024-10-15 09:25:40,email,mobile
11000085228,84,,,2024-03-24 15:23:01,2024-03-24 16:09:01,social,mobile
11000085229,182,811.0,,2024-06-30 05:10:34,2024-06-30 05:23:34,referral,mobile
11000085230,326,798.0,,2024-11-21 14:04:27,2024-11-21 14:12:27,ads,desktop
11000085231,16,,,2024-01-16 15:30:35,2024-01-16 15:32:35,direct,mobile
11000085232,248,,,2024-09-04 05:03:56,,direct,desktop
11000085233,500,566.0,,2025-05-14 04:02:11,2025-05-14 04:44:11,social,mobile
11000085234,539,1322.0,,2025-06-22 08:14:51,2025-06-22 08:37:51,social,desktop
11000085235,389,1150.0,,2025-01-23 08:25:32,2025-01-23 09:05:32,referral,mobile
11000085236,204,1301.0,,2024-07-22 05:35:50,2024-07-22 05:37:50,referral,mobile
11000085237,132,481.0,,2024-05-11 22:05:09,2024-05-11 22:42:09,direct,mobile
11000085238,68,723.0,,2024-03-08 07:44:59,2024-03-08 08:41:59,referral,mobile
11000085239,538,522.0,,2025-06-21 20:42:29,2025-06-21 21:28:29,ads,mobile
11000085240,362,,,2024-12-27 22:44:54,2024-12-27 23:08:54,ads,mobile
11000085241,499,600.0,,2025-05-13 04:14:57,2025-05-13 04:24:57,referral,mobile
11000085242,398,122.0,,2025-02-01 11:00:28,2025-02-01 11:11:28,ads,mobile
11000085243,160,655.0,,2024-06-08 08:44:17,2024-06-08 09:23:17,direct,mobile
11000085244,489,519.0,,2025-05-03 15:40:47,2025-05-03 15:57:47,direct,mobile
11000085245,626,972.0,,2025-09-17 16:23:40,2025-09-17 16:36:40,ads,mobile
11000085246,327,688.0,,2024-11-22 10:32:49,2024-11-22 11:06:49,direct,mobile
11000085247,279,,,2024-10-05 01:39:50,2024-10-05 02:26:50,direct,mobile
11000085248,339,336.0,,2024-12-04 12:09:25,2024-12-04 12:12:25,direct,mobile
11000085249,44,396.0,,2024-02-13 04:14:08,2024-02-13 04:39:08,direct,desktop
11000085250,448,,,2025-03-23 07:41:19,2025-03-23 08:26:19,direct,tablet
11000085251,83,200.0,,2024-03-23 06:23:56,2024-03-23 06:42:56,ads,mobile
11000085252,404,833.0,,2025-02-07 20:16:14,2025-02-07 20:23:14,direct,mobile
11000085253,470,569.0,,2025-04-14 13:30:14,2025-04-14 14:07:14,direct,mobile
11000085254,305,129.0,,2024-10-31 18:44:51,2024-10-31 19:29:51,ads,desktop
11000085255,110,24.0,,2024-04-19 15:41:54,2024-04-19 16:13:54,social,mobile
11000085256,119,,,2024-04-28 18:25:27,2024-04-28 19:05:27,email,desktop
11000085257,365,,,2024-12-30 11:07:23,2024-12-30 11:36:23,email,mobile
11000085258,195,875.0,,2024-07-13 23:05:51,2024-07-13 23:36:51,direct,mobile
11000085259,605,1103.0,,2025-08-27 15:03:07,2025-08-27 15:11:07,direct,mobile
11000085260,11,388.0,,2024-01-11 13:39:59,2024-01-11 14:24:59,email,mobile
11000085261,565,553.0,,2025-07-18 12:13:31,2025-07-18 13:05:31,ads,mobile
11000085262,563,421.0,,2025-07-16 17:49:46,2025-07-16 18:32:46,direct,desktop
11000085263,476,,,2025-04-20 14:28:09,2025-04-20 15:19:09,ads,desktop
11000085264,248,1467.0,,2024-09-04 18:37:45,2024-09-04 18:59:45,referral,mobile
11000085265,510,,,2025-05-24 21:36:57,2025-05-24 21:54:57,direct,mobile
11000085266,108,177.0,,2024-04-17 11:36:10,2024-04-17 12:09:10,direct,desktop
11000085267,486,953.0,,2025-04-30 20:57:37,2025-04-30 21:42:37,referral,mobile
11000085268,152,234.0,,2024-05-31 13:30:28,2024-05-31 13:39:28,ads,mobile
11000085269,337,,,2024-12-02 11:00:41,2024-12-02 11:15:41,social,mobile
11000085270,114,,,2024-04-23 05:30:24,,ads,desktop
11000085271,458,,,2025-04-02 10:43:34,2025-04-02 11:23:34,email,desktop
11000085272,320,,,2024-11-15 03:31:21,2024-11-15 04:08:21,direct,tablet
11000085273,400,1173.0,,2025-02-03 16:47:44,2025-02-03 17:09:44,direct,desktop
11000085274,361,,,2024-12-26 03:42:53,2024-12-26 04:26:53,email,mobile
11000085275,247,,,2024-09-03 00:57:12,2024-09-03 01:36:12,referral,mobile
11000085276,539,,,2025-06-22 19:19:10,2025-06-22 19:47:10,direct,desktop
11000085277,502,404.0,,2025-05-16 13:38:29,2025-05-16 14:17:29,referral,mobile
11000085278,518,459.0,,2025-06-01 05:15:31,2025-06-01 05:36:31,direct,mobile
11000085279,340,231.0,,2024-12-05 02:47:55,2024-12-05 03:21:55,direct,mobile
11000085280,246,1253.0,,2024-09-02 03:57:05,2024-09-02 04:06:05,ads,mobile
11000085281,447,508.0,,2025-03-22 22:53:23,2025-03-22 23:13:23,direct,mobile
11000085282,463,,,2025-04-07 10:08:59,2025-04-07 10:19:59,direct,desktop
11000085283,634,1202.0,,2025-09-25 13:06:52,2025-09-25 13:22:52,email,mobile
11000085284,257,918.0,,2024-09-13 04:53:29,2024-09-13 04:56:29,ads,desktop
11000085285,122,,,2024-05-01 03:14:43,2024-05-01 03:51:43,direct,desktop
11000085286,257,693.0,,2024-09-13 15:09:55,2024-09-13 15:17:55,direct,mobile
11000085287,488,1251.0,,2025-05-02 04:25:40,2025-05-02 04:29:40,direct,mobile
11000085288,100,,,2024-04-09 06:54:36,2024-04-09 07:40:36,ads,desktop
11000085289,156,,,2024-06-04 19:38:00,2024-06-04 20:09:00,ads,mobile
11000085290,308,,,2024-11-03 13:47:04,2024-11-03 14:20:04,ads,mobile
11000085291,59,,,2024-02-28 03:17:35,2024-02-28 03:37:35,email,mobile
11000085292,76,1273.0,,2024-03-16 20:31:20,2024-03-16 20:40:20,direct,desktop
11000085293,25,1122.0,,2024-01-25 06:48:30,2024-01-25 07:21:30,direct,mobile
11000085294,141,84.0,,2024-05-20 23:42:20,2024-05-21 00:38:20,ads,mobile
11000085295,334,1364.0,,2024-11-29 05:37:20,2024-11-29 06:00:20,ads,desktop
11000085296,622,,,2025-09-13 04:10:19,2025-09-13 04:24:19,direct,mobile
11000085297,332,,,2024-11-27 16:07:13,2024-11-27 16:41:13,referral,mobile
11000085298,233,,,2024-08-20 07:41:12,2024-08-20 08:09:12,direct,mobile
11000085299,575,452.0,,2025-07-28 17:18:42,2025-07-28 17:47:42,referral,desktop
11000085300,205,,,2024-07-23 17:22:59,2024-07-23 17:38:59,direct,desktop
11000085301,326,,,2024-11-21 07:00:52,2024-11-21 07:38:52,ads,mobile
11000085302,505,702.0,,2025-05-19 16:03:23,2025-05-19 16:21:23,direct,mobile
11000085303,482,,,2025-04-26 12:06:23,2025-04-26 12:31:23,direct,desktop
11000085304,531,,,2025-06-14 22:05:26,2025-06-14 22:18:26,ads,mobile
11000085305,520,,,2025-06-03 09:00:24,2025-06-03 09:34:24,direct,mobile
11000085306,587,,,2025-08-09 12:34:39,2025-08-09 12:50:39,ads,mobile
11000085307,351,631.0,,2024-12-16 06:37:22,2024-12-16 06:39:22,direct,desktop
11000085308,20,,,2024-01-20 15:25:17,2024-01-20 16:07:17,referral,mobile
11000085309,59,1454.0,,2024-02-28 03:13:12,2024-02-28 04:08:12,ads,desktop
11000085310,205,573.0,,2024-07-23 05:22:30,2024-07-23 05:56:30,social,mobile
11000085311,247,166.0,,2024-09-03 17:09:10,2024-09-03 17:48:10,referral,mobile
11000085312,393,396.0,,2025-01-27 19:46:16,2025-01-27 20:10:16,direct,mobile
11000085313,459,,,2025-04-03 22:08:04,2025-04-03 22:25:04,ads,mobile
11000085314,1,,,2024-01-01 20:57:12,2024-01-01 21:43:12,direct,mobile
11000085315,626,,,2025-09-17 17:35:08,2025-09-17 17:57:08,ads,mobile
11000085316,351,515.0,,2024-12-16 01:19:28,2024-12-16 01:40:28,ads,mobile
11000085317,450,,,2025-03-25 15:00:23,2025-03-25 15:08:23,email,mobile
11000085318,26,709.0,,2024-01-26 23:47:22,,direct,mobile
11000085319,475,,,2025-04-19 09:00:22,2025-04-19 09:30:22,direct,mobile
11000085320,317,,,2024-11-12 06:22:54,2024-11-12 06:56:54,ads,mobile
11000085321,344,,,2024-12-09 09:02:06,2024-12-09 09:39:06,social,desktop
11000085322,91,,,2024-03-31 04:22:22,2024-03-31 04:57:22,email,mobile
11000085323,438,1490.0,,2025-03-13 23:02:29,2025-03-13 23:14:29,direct,mobile
11000085324,131,521.0,,2024-05-10 05:37:14,2024-05-10 05:55:14,ads,desktop
11000085325,421,744.0,,2025-02-24 15:58:41,2025-02-24 16:22:41,direct,mobile
11000085326,552,510.0,,2025-07-05 00:39:54,2025-07-05 00:50:54,direct,mobile
11000085327,125,1445.0,,2024-05-04 03:50:59,2024-05-04 04:13:59,email,mobile
11000085328,20,1469.0,,2024-01-20 20:16:02,2024-01-20 20:37:02,ads,mobile
11000085329,306,772.0,,2024-11-01 07:26:33,2024-11-01 08:07:33,referral,desktop
11000085330,38,430.0,,2024-02-07 15:50:19,2024-02-07 16:37:19,direct,mobile
11000085331,315,,,2024-11-10 19:57:11,2024-11-10 20:31:11,social,mobile
11000085332,466,,,2025-04-10 23:03:47,2025-04-10 23:06:47,email,mobile
11000085333,252,,,2024-09-08 19:30:26,2024-09-08 19:36:26,social,tablet
11000085334,443,22.0,,2025-03-18 08:10:49,2025-03-18 09:00:49,referral,mobile
11000085335,71,1324.0,,2024-03-11 07:14:26,2024-03-11 07:51:26,direct,mobile
11000085336,625,,,2025-09-16 02:03:16,2025-09-16 02:29:16,ads,mobile
11000085337,237,,,2024-08-24 04:21:19,2024-08-24 05:20:19,direct,mobile
11000085338,266,589.0,,2024-09-22 06:08:30,2024-09-22 06:41:30,direct,desktop
11000085339,205,637.0,,2024-07-23 15:07:09,2024-07-23 16:02:09,ads,desktop
11000085340,284,468.0,,2024-10-10 04:55:24,2024-10-10 05:30:24,ads,mobile
11000085341,223,657.0,,2024-08-10 20:25:38,,ads,mobile
11000085342,61,173.0,,2024-03-01 14:41:52,2024-03-01 15:18:52,direct,desktop
11000085343,345,,,2024-12-10 22:14:32,2024-12-10 22:25:32,social,desktop
11000085344,335,,,2024-11-30 15:08:01,2024-11-30 16:08:01,direct,mobile
11000085345,272,1220.0,,2024-09-28 08:04:04,2024-09-28 08:26:04,email,mobile
11000085346,45,221.0,,2024-02-14 23:48:56,2024-02-15 00:05:56,direct,desktop
11000085347,510,846.0,,2025-05-24 03:51:44,2025-05-24 04:07:44,referral,mobile
11000085348,166,182.0,,2024-06-14 23:12:30,2024-06-14 23:17:30,ads,mobile
11000085349,116,156.0,,2024-04-25 21:07:50,2024-04-25 21:11:50,direct,mobile
11000085350,162,,,2024-06-10 19:50:16,2024-06-10 19:56:16,direct,mobile
11000085351,225,,,2024-08-12 06:07:09,2024-08-12 06:30:09,social,mobile
11000085352,492,,,2025-05-06 12:07:11,2025-05-06 12:29:11,ads,mobile
11000085353,149,689.0,,2024-05-28 17:50:23,2024-05-28 18:23:23,ads,mobile
11000085354,68,268.0,,2024-03-08 14:09:54,2024-03-08 14:53:54,direct,desktop
11000085355,365,1004.0,,2024-12-30 20:02:07,2024-12-30 20:59:07,ads,desktop
11000085356,338,,,2024-12-03 22:19:26,2024-12-03 23:07:26,ads,mobile
11000085357,41,510.0,,2024-02-10 15:25:26,2024-02-10 16:05:26,direct,mobile
11000085358,182,,,2024-06-30 19:00:07,2024-06-30 19:29:07,ads,mobile
11000085359,322,1245.0,,2024-11-17 04:43:42,2024-11-17 05:16:42,ads,mobile
11000085360,288,656.0,,2024-10-14 04:00:50,2024-10-14 04:10:50,direct,mobile
11000085361,135,506.0,,2024-05-14 07:56:25,2024-05-14 08:49:25,direct,mobile
11000085362,138,,,2024-05-17 09:40:00,2024-05-17 10:01:00,ads,mobile
11000085363,98,1122.0,,2024-04-07 01:05:39,2024-04-07 01:35:39,direct,tablet
11000085364,363,,,2024-12-28 07:24:04,2024-12-28 07:48:04,direct,mobile
11000085365,566,,,2025-07-19 23:51:48,2025-07-20 00:32:48,direct,mobile
11000085366,431,1268.0,,2025-03-06 10:32:24,2025-03-06 11:12:24,referral,mobile
11000085367,441,584.0,,2025-03-16 15:09:46,2025-03-16 15:12:46,direct,mobile
11000085368,357,316.0,,2024-12-22 10:21:38,2024-12-22 10:52:38,direct,desktop
11000085369,506,723.0,,2025-05-20 18:53:57,2025-05-20 19:18:57,ads,desktop
11000085370,591,,,2025-08-13 14:39:04,2025-08-13 14:53:04,direct,mobile
11000085371,472,1432.0,,2025-04-16 22:41:38,2025-04-16 23:06:38,direct,desktop
11000085372,31,,,2024-01-31 23:39:30,2024-02-01 00:07:30,referral,mobile
11000085373,298,,,2024-10-24 07:13:37,2024-10-24 07:43:37,direct,mobile
11000085374,145,,,2024-05-24 18:45:30,2024-05-24 19:33:30,direct,desktop
11000085375,467,,,2025-04-11 03:46:58,2025-04-11 03:56:58,email,desktop
11000085376,581,264.0,,2025-08-03 06:13:57,2025-08-03 06:32:57,direct,mobile
11000085377,344,,,2024-12-09 00:54:42,2024-12-09 01:33:42,ads,desktop
11000085378,523,604.0,,2025-06-06 06:57:25,,direct,mobile
11000085379,349,128.0,,2024-12-14 21:35:58,2024-12-14 21:39:58,direct,desktop
11000085380,512,270.0,,2025-05-26 08:31:12,2025-05-26 09:27:12,referral,desktop
11000085381,269,,,2024-09-25 08:30:55,2024-09-25 09:24:55,email,desktop
11000085382,202,,,2024-07-20 05:52:57,2024-07-20 06:38:57,ads,mobile
11000085383,104,719.0,,2024-04-13 17:02:23,2024-04-13 17:12:23,social,mobile
11000085384,157,1401.0,,2024-06-05 16:37:09,2024-06-05 16:40:09,direct,mobile
11000085385,253,,,2024-09-09 15:06:37,2024-09-09 15:28:37,direct,mobile
11000085386,516,738.0,,2025-05-30 13:27:21,2025-05-30 14:15:21,email,mobile
11000085387,426,,,2025-03-01 11:34:35,2025-03-01 12:07:35,direct,mobile
11000085388,128,884.0,,2024-05-07 10:41:29,2024-05-07 10:57:29,email,desktop
11000085389,78,431.0,,2024-03-18 05:25:19,2024-03-18 06:12:19,direct,mobile
11000085390,462,1461.0,,2025-04-06 16:15:18,2025-04-06 16:24:18,direct,mobile
11000085391,222,,,2024-08-09 14:30:43,2024-08-09 15:04:43,social,mobile
11000085392,269,,,2024-09-25 09:46:31,2024-09-25 10:46:31,direct,mobile
11000085393,378,733.0,,2025-01-12 00:27:48,2025-01-12 00:45:48,social,mobile
11000085394,507,,,2025-05-21 20:40:11,2025-05-21 21:17:11,direct,mobile
11000085395,94,,,2024-04-03 10:38:51,2024-04-03 11:24:51,direct,mobile
